party_socialist_0_SUR;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_SUR;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_SUT;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_SUT;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_SUT;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_SUT;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_SUT;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_SUT;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_SUT;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_SVG;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_SVG;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_SVG;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_SVG;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_SVG;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_SVG;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_SVG;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_vietnamese_christian_SVI;Can Lao Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_SVI;Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_SVI;Forces for National Reconciliation;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_SVI;Can Lao Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_SVI;Constitutional Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_SVI;National Revolutionary Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_SVI;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_SWA;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_SWA;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_SWA;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_SWA;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_SWA;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_SWA;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_SWA;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_3_SWE;Christian Democrats;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_nationalist_3_SWE;Nordic Resistance Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_2_SWE;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_2_SWE;Liberals;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_2_SWE;Christian Democratic Social Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_nationalist_2_SWE;Party of the Swedes;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_1_SWE;Feminist Initiative;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_1_SWE;Liberal People's Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_1_SWE;Moderate Coalition Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_nationalist_1_SWE;Nordic Realm Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_1_SWE;Left Party Communists;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_SWE;Christian Democratic Unity;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_nationalist_0_SWE;Swedish Socialist Unity;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_SWE;Green Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_SWE;Right Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_SWE;People's Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_SWE;Social Democrats;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_SWE;Sweden Democrats;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_SWE;Sweden's Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_social_0_SWE;Left Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_SWI;Conservative People's Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_SWI;Swiss Party of Labour;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_SWI;FDP;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_1_SWI;Green Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_SWI;Greens;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_SWI;Social Democrats;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_SWI;Swiss People's Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_SWI;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_SYE;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_SYE;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_SYE;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_SYE;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_SYE;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_SYE;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_SYE;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_SYR;Arab Ba'ath Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_3_SYR;Arab Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_SYR;Arab Liberation Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_nationalist_0_SYR;Arab Socialist Ba'ath Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_1_SYR;Arab Socialist Ba'ath Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_3_SYR;Arab Socialist Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_4_SYR;Arab Socialist Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_2_SYR;Building the Syrian State;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_2_SYR;Kurdistan Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_1_SYR;Movement for Justice and Development;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_1_SYR;Muslim Brotherhood;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_5_SYR;National Democratic Rally;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_4_SYR;National Democratic Solidarity Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_3_SYR;National Development Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_2_SYR;Party of Liberation;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_SYR;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_2_SYR;Radical Arab Ba'ath Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_SYR;Socialist Cooperation Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_2_SYR;Syrian Communist Party (Bakdash);;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_1_SYR;Syrian Communist Party (Unified);;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_SYR;Syrian Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_1_SYR;Syrian Social Nationalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_SYR;The National Bloc;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_1_SYR;The National Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_SYR;The People's Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_TAE;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_TAE;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_TAE;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_TAE;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_TAE;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_TAE;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_TAE;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_TAI;Labor Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_TAI;Kuomintang;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_TAI;New Power Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_TAI;Social Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_TAI;Taiwan First Nation's Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_TAI;People First Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_TAI;Taiwan People's Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_TAJ;Agrarian Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_TAJ;Agrarian Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_TAJ;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_TAJ;Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_TAJ;Islamic Renaissance Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_TAJ;People's Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_TAJ;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_TAN;Chadema;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_TAN;Chama Cha Mapinduzi;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_TAN;Civic United Front;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_TAN;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_TAN;NCCRMageuzi;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_TAN;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_TAN;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_TAR;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_TAR;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_TAR;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_TAR;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_TAR;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_TAR;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_TAR;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_TAT;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_TAT;People's National Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_TAT;People's National Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_TAT;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_TAT;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_TAT;United National Congress progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_TAT;United National Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_TCI;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_TCI;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_TCI;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_TCI;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_TCI;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_TCI;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_TCI;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_TEX;Texas Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_TEX;Republican Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_TEX;Texas Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_TEX;Texas Independence Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_TEX;Green Party of Texas;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_TEX;Socialist Party of Texas;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_TEX;Constitution Party of Texas;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_TGZ;Communist Faction;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_nationalist_0_TGZ;Independence Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_TGZ;Conservatives;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_TGZ;Liberals;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_TGZ;Reunification Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_TGZ;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_TGZ;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_TGZ;Traditionalists;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_THI;Bhumjaithai Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_1_THI;Chartthaipattana Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_THI;Communist Party of Thailand;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_THI;Pheu Thai Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_THI;Democrat Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_THI;Social Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_THI;Socialist Party of Thailand;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_THI;Social Justice Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_TIB;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_TIB;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_TIB;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_TIB;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_TIB;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_TIB;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_TIB;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_TIM;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_TIM;Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_TIM;FRETILIN;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_TIM;CNRT;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_TIM;PSDASDT;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_TIM;Timorese Nationalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_TIM;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_TKR;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_TKR;Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_TKR;Organisation of Trade Unions prog;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_TKR;Organisation of Trade Unions;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_TKR;Party of Industrialists and Entrepreneurs;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_TKR;Party of Industrialists and Entrepreneurs;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_TKR;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_2_TRE;Brothers of Italy;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_TRE;Civic Choice;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_TRE;Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_TRE;Five Star Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_TRE;Italian Social Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_TRE;Lega Nord;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_1_TRE;National Alliance;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_TRE;People of Freedom;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_TRE;Workers' Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_TNT;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_TNT;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_TNT;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_TNT;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_TNT;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_TNT;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_TNT;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_TOG;Action Committee for Renewal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_TOG;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_TOG;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_TOG;Rally of the Togolese People progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_TOG;Rally of the Togolese People;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_TOG;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_TOG;Union of Forces for Change;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_TOK;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_TOK;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_TOK;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_TOK;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_TOK;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_TOK;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_TOK;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_TON;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_TON;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_TON;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_TON;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_TON;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_TON;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_TON;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_TRD;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_TRD;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_TRD;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_TRD;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_TRD;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_TRD;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_TRD;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_TRI;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_nationalist_0_TRI;Gaddafist;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_TRI;Justice and Construction Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_TRI;National Forces Alliance;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_TRI;National Forces Alliance;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_TRI;National Front Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_1_TRI;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_TRI;General People's Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_FEZ;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_nationalist_0_FEZ;Gaddafist;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_FEZ;Justice and Construction Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_FEZ;National Forces Alliance;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_FEZ;National Forces Alliance;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_FEZ;National Front Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_1_FEZ;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_FEZ;Union for Homeland;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_TRK;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_TRK;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_TRK;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_TRK;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_TRK;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_TRK;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_TRK;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_TUN;Afek Tounes;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_TUN;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_TUN;Ennahda Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_TUN;Free Patriotic Union;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_TUN;Free Patriotic Union;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_TUN;Nidaa Tounes;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_TUN;Popular Front;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_TUR;AKP;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_TUR;CHP;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_TUR;People's Liberation Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_TUR;Nationalist Movement Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_TUR;Peoples' Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_TUR;Iyi Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_TUR;Liberal Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_TUV;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_TUV;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_TUV;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_TUV;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_TUV;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_TUV;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_TUV;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_UAE;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_UAE;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_UAE;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_UAE;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_UAE;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_UAE;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_UAE;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_UAR;Arab Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
