CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;HUNGARIAN;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;;x;;;;;;;;;;;;;;;;
cyber_economic_attack_title;Conduct a Cyber Attack on enemy nation's economic system;;;;;;;;x;;;;;;;;;;;;;
cyber_political_attack_title;Conduct a Cyber Attack on enemy nation's political system;;;;;;;;x;;;;;;;;;;;;;
recent_cyber_warfare;Recently conducted a Cyber Attack;;;;;;;;x;;;;;;;;;;;;;
recent_cyber_warfare_desc;Our hackers need time to cover up the residual chain of evidence that may allow the attacked nation to connect us to the attack.;;;;;;;;x;;;;;;;;;;;;;
cyber_warfare_preparation_desc;Our best hackers are exploring the possible security flaws in the computer systems of our enemy nations to allow us to launch an attack against them. They are also writing the programs that will carry out the attack.;;;;;;;;x;;;;;;;;;;;;;
nuke_fallout_spread;Nuclear fallout spreads to our nation;;;;;;;;x;;;;;;;;;;;;;
form_benelux_title;Form the Benelux Union;;;;;;;;;;;X
form_benelux_desc;The Benelux Union is a union of the three European nations: The Netherlands, Belgium, and Luxembourg, the name originating from a combination of the first letters of each nation's name. The main institutions of the Union are the Committee of Ministers, the Benelux Parliament, the Council of the Union and the Secretariat-General. The Benelux General Secretariat is located in $CAPITAL$. It is the central administrative pillar of the Benelux Union.;;;;;;;;;;X
form_benelux_commie_title;Unite the Low Countries under $COUNTRY_ADJ$ supervision;;;;;;;;;;;X
form_benelux_commie_desc;The three Low Countries have fallen under our control and we have the chance to let the three of them unite into their cultural union! Under tight $COUNTRY_ADJ$ control we could make the concept of the Benelux Union a reality, which will have an Authorian Comunnist government in charge that directly listens to us. This would strengthen our international position as a superpower while giving us a reliable ally located in western Europe.;;;;;;;;;;X
african_cultural_chaos;Cultural Chaos;;;;;;;;;;;X
HAVE_LESS_NATIONAL_PROVINCES_OCCUPIED_THAN;Have less national provinces occupied than;;;;;;;;;;;X
join_sca_union_puppet_title;Take First Step to Join the Scandinavian Union;;;;;;;;;;;X
join_sca_union_fully_title;Fully join the Scandinavian Union;;;;;;;;;;;X
join_sca_union_fully_desc;Scandinavism (also called Pan-Scandinavianism) and Nordism are literary and political movements that support various degrees of cooperation among the Scandinavian or Nordic countries. Scandinavism and Nordism are interchangeable terms for the literary, linguistic and cultural movement that focuses on promoting a shared Nordic past, a shared cultural heritage, a common Scandinavian mythology and a common linguistic root in Old Norse, and which led to the formation of joint periodicals and societies in support of Scandinavian literature and languages.;;;;;;;;;;;X
join_sca_union_puppet_desc;Scandinavism (also called Pan-Scandinavianism) and Nordism are literary and political movements that support various degrees of cooperation among the Scandinavian or Nordic countries. Scandinavism and Nordism are interchangeable terms for the literary, linguistic and cultural movement that focuses on promoting a shared Nordic past, a shared cultural heritage, a common Scandinavian mythology and a common linguistic root in Old Norse, and which led to the formation of joint periodicals and societies in support of Scandinavian literature and languages.;;;;;;;;;;;X
form_scandinavia_title;Form the Scandinavian Union;;;;;;;;;;;X
form_scandinavia_desc;By reaching a dominant position in Scandinavia, we can unite the Scandinavian peoples under one banner. We must, in order to do this, have the entirety of the traditional Scandinavia either within our realm, or in our Sphere of Influence. For the good of the brother peoples!;;;;;;;;;;;X
leave_icj_title;Leave the International Court of Justice and Arbitration;;;;;;;;x
leave_icj_desc;Established in 1945 by the UN Charter, the Court began work in 1946 as the successor to the Permanent Court of International Justice. The Statute of the International Court of Justice, similar to that of its predecessor, is the main constitutional document constituting and regulating the Court. The Permanent Court of Arbitration (PCA) is an international organisation based in The Hague in the Netherlands. It was established in 1899 at the first Hague Peace Conference. The PCA encourages the resolution of disputes that involve states, state entities, intergovernmental organizations, and private parties by assisting in the establishment of arbitration tribunals and facilitating their work. The PCA is different from the International Court of Justice which is housed in the same building, the Peace Palace in The Hague. Accepting the authority of the court, means that minor territorial disputes is referred to the court for arbitration. §YTerritorial disputes will be resolved by war and not by court!§W;;;;;;;;x
EVTDESC214011;Multi-National Companies are stealing the Nation's money and requests that we do nothing about it. As our Government is heavily influenced by them, a refusal to abide by their demands can lead to regime change in our nation. We should therefore weigh our choices carefully.;;;;;;;;x
EVTDESC214010;Multi-National Companies are lobbying for the covering up of their crimes. As our Government is heavily influenced by them, a refusal to abide by their demands can lead to regime change in our nation. We should therefore weigh our choices carefully.;;;;;;;;x
EVTDESC214009;Multi-National Companies are lobbying for unfair contracting privileges. As our Government is heavily influenced by them, a refusal to abide by their demands can lead to regime change in our nation. We should therefore weigh our choices carefully.;;;;;;;;x
EVTDESC214008;Multi-National Companies are lobbying for our ruling party to maintain the status quo. As our Government is heavily influenced by them, a refusal to abide by their demands can lead to regime change in our nation. We should therefore weigh our choices carefully.;;;;;;;;x
EVTDESC214007;Multi-National Companies are lobbying for unfair worker's rights. As our Government is heavily influenced by them, a refusal to abide by their demands can lead to regime change in our nation. We should therefore weigh our choices carefully.;;;;;;;;x
EVTDESC214006;As we failed to accede to the MNC's demands, they have used their corrupt links in the Government to force a regime change and put in place a more friendly government. Our Nation's international standing has been severly damaged.;;;;;;;;x
EVTDESC214005;Multi-National Companies are lobbying for unfair concessions. As our Government is heavily influenced by them, a refusal to abide by their demands can lead to regime change in our nation. We should therefore weigh our choices carefully.;;;;;;;;x
EVTDESC214000;A multinational corporation (MNC) is usually a large corporation incorporated in one country which produces or sells goods or services in various countries. The two main characteristics of MNCs are their large size and the fact that their worldwide activities are centrally controlled by the parent companies. Importing and exporting goods and services. Making significant investments in a foreign country. Buying and selling licenses in foreign markets. Engaging in contract manufacturing—permitting a local manufacturer in a foreign country to produce their products. Opening manufacturing facilities or assembly operations in foreign countries. MNCs may gain from their global presence in a variety of ways. First of all, MNCs can benefit from the economy of scale by spreading R&D expenditures and advertising costs over their global sales, pooling global purchasing power over suppliers, and utilising their technological and managerial know-how globally with minimal additional costs. Furthermore, MNCs can use their global presence to take advantage of underpriced labor services available in certain developing countries, and gain access to special R&D capabilities residing in advanced foreign countries.;;;;;;;;x
EVTDESC214002;A Multi-National Companies have been able to take advantage of the corrupt system in $COUNTRY$ to extend their influence over the Government. Overtime they may be able to determine the destiny of the nation if we are not careful. Possible means to prevent this would be to eradicate endemic corruption here.;;;;;;;;x
EVTDESC214003;Multi-National Companies have been able to take advantage of the corrupt system in $COUNTRY$ to extend their influence over the Government. The companies have managed to establish a very powerful lobbying system that essentially makes the country's leadership beholden to them.;;;;;;;;x
EVTDESC214004;Our National Anti-Corruption Campaign has managed to root out the extreme infleunce that Multi-National Companies had over $COUNTRY$'s leadership. The business leaders are now no longer able to force their demands on our Government.;;;;;;;;x
mnc_start;Multi-National Corporations Headquarters;;;;;;;;x
mnc_operations;Multi-National Corporation Presence;;;;;;;;x
investor_flight;Investor Flight;;;;;;;;x
mnc_corruption;Multi-National Corporations involved in Government Corruption;;;;;;;;x
mnc_corrupt_leadership;Multi-National Corporations have corrupted the National Leadership;;;;;;;;x
unfair_concessions;Unfair Concessions for Multi-National Corporations to exploit region;;;;;;;;x
unfair_rights;Multi-National Corporations can practice unfair worker's rights;;;;;;;;x
unfair_lobbying;Political Support by Multi-National Companies;;;;;;;;x
unfair_privileges;Unfair tax privileges accorded to Multi-National Corporations;;;;;;;;x
unfair_crimes;Crimes by Multi-National Corporations being covered by local authorities;;;;;;;;x
unfair_money;Embezzelment of State funds by Multi-National Corporations;;;;;;;;x
chaebols_title;Establish the Chaebol System;;;;;;;;x
chaebols_desc;Government-Chaebol cooperation was essential to the subsequent economic growth and astounding successes that began in the early 1960s. Driven by the urgent need to turn the economy away from consumer goods and light industries toward heavy, chemical, and import-substitution industries, political leaders and government planners relied on the ideas and cooperation of the chaebol leaders. The government provided the blueprints for industrial expansion, the chaebol realised the plans. However, the chaebol-led industrialisation accelerated the monopolistic and oligopolistic concentration of capital and economically profitable activities in the hands of a limited number of conglomerates. The South Korean Government used the chaebol as a means towards economic growth. Exports were encouraged, reversing Rhee's policy of reliance on imports with performance quotas also being established.;;;;;;;;x
chaebols;Chaebol System;;;;;;;;x
closer_union_push;Push for Superstate Integration;;;;;;;;x
changecbi_title;Change the $COUNTRY_ADJ$ Central Bank Interest Rates;;;;;;;;x
changecbi_desc;The Central Bank Interest Rate is the rate at which banks can borrow money from the central bank. The interest rates are used by central banks to shape monetary policy. Too high a rate and businesses will find it more difficult to obtain loans to grow their operations, slowing down economic growth. However if the rate is too low, the poor will find their savings constricted which in turn reduces their ability to purchase goods, also slowing down economic growth.;;;;;;;;x
cbihigh_title;Set High Central Bank Interest Rates;;;;;;;;x
cbihigh_desc;The high interest rates will slow down our economic growth as business owners will now be subjected to higher loan costs which will make them less willing to expand their business. However it has the flipside of increasing our poor population's income which allows us to tax them more.;;;;;;;;x
cbimedium_title;Set Medium Central Bank Interest Rates;;;;;;;;x
cbimedium_desc;The medium interest rates will neither slow down nor speed up our economic growth as business owners will not be subjected to high or low loan costs which will discourage or encourage them to expand their business. However it has the flipside of providing a means to limit income inequality in our nation.;;;;;;;;x
cbilow_title;Set Low Central Bank Interest Rates;;;;;;;;x
cbilow_desc;The low interest rates will speed up our economic growth as business owners will enjoy low loan costs which will massively encourage them to expand their business. However it has the flipside of widening the income inequality in our nation and reduce the amount of taxable income banks earn reducing our corporate tax takings.;;;;;;;;x
cbihigh;High Central Bank Interest Rates;;;;;;;;x
cbimedium;Medium Central Bank Interest Rates;;;;;;;;x
cbilow;Low Central Bank Interest Rates;;;;;;;;x
dirigisme;Dirigism Economic Policy;;;;;;;;x
dirigisme_title;Adopt Dirigism as our Economic Policy;;;;;;;;x
dirigisme_desc;Post-war French governments, from whichever political side, generally sought rational, efficient economic development, with the long-term goal of matching the highly developed and technologically advanced economy of the United States. The development of French dirigisme coincided with the development of meritocratic technocracy, the École Nationale d'Administration supplied the state with high-level administrators, while leadership positions in industry were staffed with Corps of Mines state engineers and other personnel trained at the École Polytechnique. Dirigisme flourished under the center-right governments of Charles de Gaulle and Georges Pompidou. In those times, the policy was viewed as a middle way between the American policy of little state involvement and the Soviet policy of total state control. In 1981, Socialist president François Mitterrand was elected, promising greater state enterprise in the economy, his government soon nationalised industries and banks. However, in 1983 the initial bad economic results forced the government to renounce dirigisme and start the era of rigueur. Dirigisme has remained out of favour with subsequent governments, though some of its traits remain.;;;;;;;;x
communist_social_uh;Market Communists believe in accepting beneficial parts of capitalism. They will more readily support social reforms and political reforms than communists.;;;;;;;;x
overpopulated_nation1;Overpopulated Nation Level 1;;;;;;;;x
overpopulated_nation2;Overpopulated Nation Level 2;;;;;;;;x
overpopulated_nation3;Overpopulated Nation Level 3;;;;;;;;x
overpopulated_nation4;Overpopulated Nation Level 4;;;;;;;;x
overpopulated_nation5;Overpopulated Nation Level 5;;;;;;;;x
overpopulated_nation6;Overpopulated Nation Level 6;;;;;;;;x
overpopulated_nation7;Overpopulated Nation Level 7;;;;;;;;x
overpopulated_nation8;Overpopulated Nation Level 8;;;;;;;;x
overpopulated_nation9;Overpopulated Nation Level 9;;;;;;;;x
overpopulated_nation10;Overpopulated Nation Level 10;;;;;;;;x
overpopulated_nation11;Overpopulated Nation Level 11;;;;;;;;x
overpopulated_nation12;Overpopulated Nation Level 12;;;;;;;;x
overpopulated_nation13;Overpopulated Nation Level 13;;;;;;;;x
overpopulated_nation14;Overpopulated Nation Level 14;;;;;;;;x
overpopulated_nation15;Overpopulated Nation Level 15;;;;;;;;x
overpopulated_nation16;Overpopulated Nation Level 16;;;;;;;;x
leekuanyew;Lee Kuan Yew's Leadership;;;;;;;;x
EVTDESC1410149;Didier Ratsiraka was elected to a seven-year term as president in a national referendum on December 21, 1975, confirming the mandate for consensus and inaugurating Madagascar's Second Republic. The guiding principle of Ratsiraka's administration was the need for a socialist "revolution from above." Specifically, he sought to radically change Malagasy society in accordance with programs and principles incorporated into the Charter of the Malagasy Socialist Revolution, popularly referred to as the "Red Book" (Boky Mena). According to this document, the primary goal of the newly renamed Democratic Republic of Madagascar was to build a "new society" founded on socialist principles and guided by the actions of the "five pillars of the revolution": the Supreme Revolutionary Council (SRC), peasants and workers, young intellectuals, women, and the Popular Armed Forces. "The socialist revolution," explains the Red Book, "is the only choice possible for us in order to achieve rapid economic and cultural development in an autonomous, humane, and harmonious manner." The Red Book advocated a new foreign policy based on the principle of nonalignment, and domestic policies focused on renovating the fokonolona, decentralizing the administration, and fomenting economic development through rigorous planning and popular input.;;;;;;;;x
EVTDESC1410148;Conservative rule, maintained through electoral fraud despite a moderate record, was brought to an end in a June 1943 coup d'état. Barking "orders of the day" every morning on the radio, the new regime enjoyed little approval. The devastating 1944 San Juan earthquake presented an opportunity to regain lost goodwill and the regime moved quickly, involving the private sector through nationwide fund-raising, entrusted to the Labor Minister, Juan Perón. Perón enlisted celebrities for the effort, among which was a radio matinee star of middling talent, Eva Duarte, who introduced herself to the Labor Minister by remarking that "nothing's missing, except a touch of Atkinson's". The effort's success and the rise of his ally, Edelmiro Farrell, within the junta, led to Perón's appointment as vice-president, which he leveraged in support of Argentina's struggling labor unions, particularly the CGT.;;;;;;;;x
EVTDESC1412019;We welcome change and openness, for we believe that freedom and security go together, that the advance of human liberty can only strengthen the cause of world peace. There is one sign the Soviets can make that would be unmistakable, that would advance dramatically the cause of freedom and peace. General Secretary Gorbachev, if you seek peace, if you seek prosperity for the Soviet Union and Eastern Europe, if you seek liberalisation, come here to this gate. Mr. Gorbachev, open this gate.;;;;;;;;x
berlin_wall;Berlin Wall;;;;;;;;x
spez_participate_title;Set up a Special Economic Zone Program in our country;;;;;;;;x
spez_participate_desc;A special economic zone (SEZ) is an area in which business and trade laws are different from the rest of the country. SEZs are located within a country's national borders, and their aims include: increased trade, increased investment, job creation and effective administration. To encourage businesses to set up in the zone, financial policies are introduced. These policies typically regard investing, taxation, trading, quotas, customs and labour regulations. Additionally, companies may be offered tax holidays, where upon establishing in a zone they are granted a period of lower taxation. The creation of special economic zones by the host country may be motivated by the desire to attract foreign direct investment (FDI). The benefits a company gains by being in a special economic zone may mean it can produce and trade goods at a lower price, aimed at being globally competitive.;;;;;;;;x
spez_participate_member_title;Participate in a foreign country's Special Economic Zone Program;;;;;;;;x
spez_participate_member_desc;A special economic zone (SEZ) is an area in which business and trade laws are different from the rest of the country. SEZs are located within a country's national borders, and their aims include: increased trade, increased investment, job creation and effective administration. To encourage businesses to set up in the zone, financial policies are introduced. These policies typically regard investing, taxation, trading, quotas, customs and labour regulations. Additionally, companies may be offered tax holidays, where upon establishing in a zone they are granted a period of lower taxation. The creation of special economic zones by the host country may be motivated by the desire to attract foreign direct investment (FDI). The benefits a company gains by being in a special economic zone may mean it can produce and trade goods at a lower price, aimed at being globally competitive.;;;;;;;;x
spez;Special Economic Zone;;;;;;;;x
spez_gp;Special Economic Zone Program in our Country;;;;;;;;x
spez_participate_member;Participating in Special Economic Zone Programs;;;;;;;;x
nordic_council_member;Member of the Nordic Council;;;;;;;;x
jointhenordic_title;Join the Nordic Council;;;;;;;;x
jointhenordic_desc;The Nordic Council is a geo-political inter-parliamentary forum for co-operation between the Nordic countries. It was formed after the Second World War in 1952 to promote co-operation between the five Nordic countries. Its first concrete result was the introduction in 1952 of a common labour market and free movement across borders without passports for the countries' citizens. The Council consists of 87 representatives from Denmark, Finland, Iceland, Norway and Sweden as well as the autonomous areas of the Faroe Islands, Greenland and the Aland Islands. The representatives are members of parliament in their respective country/area and are elected by those parliaments. The Council holds ordinary sessions each year in October/November and usually one extra session per year with a specific theme. Since 1991 Estonia, Latvia and Lithuania participate with observer status, as well as the German state of Schleswig-Holstein since 2016. In 1971, the Nordic Council of Ministers, an intergovernmental forum, was established to complement the Council.;;;;;;;;x
called_allies_un;Recently requested UN intervention in conflict;;;;;;;;x
resolution_vetoed_unsc;UN Resolution to stop conflict has failed to pass through the UNSC;;;;;;;;x
world_high;High World Tension;;;;;;;;x
world_medium;Medium World Tension;;;;;;;;x
world_low;Low World Tension;;;;;;;;x
call_for_un_intervention_title;Request United Nations Peacekeeping intervention in our current conflict to reinstate peace;;;;;;;;x
call_for_un_intervention_desc;Peacekeeping has proven to be one of the most effective tools available to the UN to assist host countries navigate the difficult path from conflict to peace. Peacekeeping has unique strengths, including legitimacy, burden sharing, and an ability to deploy and sustain troops and police from around the globe, integrating them with civilian peacekeepers to advance multidimensional mandates. UN Peacekeepers provide security and the political and peacebuilding support to help countries make the difficult, early transition from conflict to peace. UN Peacekeeping is guided by three basic principles: Consent of the parties, Impartiality & Non-use of force except in self-defence and defence of the mandate.;;;;;;;;x
unsanctionslevel1;United Nations currently sanctioning our Nation for aggression;;;;;;;;x
anti_war_movement;Anti-War Movement;;;;;;;;x
anti_war_strike;Anti-War Civil Disobedience;;;;;;;;x
reform_the_unsc_title;Request United Nations Security Council Membership Reform;;;;;;;;x
reform_the_unsc_desc;The United Nations Security Council has long been dominated by the permanent members who were the victors of WW2, however, we are now in a new age and many countries who have since gained the capability to contribute more than the permanent members are still not being granted permanent membership of the Security Council. Hence owing to our newly acquired Great Power Status, we should apply to be a permanent member to be able to contribute to the UN in a more substantive way.;;;;;;;;x
EVTDESC1410096;On 6 October 1976, amid rising fears of a communist takeover similar to the one that had taken place in Vietnam, anti-communist police and paramilitaries attacked a leftist student demonstration at Thammasat University in Bangkok, during an incident that became known as the Thammasat University massacre. According to official estimates, 46 students were killed and 167 wounded. From 1979, amid the rise of Thai nationalism and the deterioration of the China–Vietnam relations, the internal of the CPT fell into serious turmoil. The pro-Vietnamese wing had eventually seceded and formed a separated faction called "Pak Mai". Efforts to end the insurgency led to an amnesty being declared on 23 April 1980 when Prime Minister Prem Tinsulanonda signed Order 66/2523. The order significantly contributed to the decline of the insurgency, as it granted amnesty to defectors and promoted political participation and democratic processes. By 1983 it had come to an end.;;;;;;;;x
thai_emergency;Thai Communist Insurgency;;;;;;;;x
EVTDESC1410095;Between 1961 and 1965, insurgents carried out 17 political assassinations. They avoided full scale guerrilla warfare until the summer of 1965, when militants began engaging Thai security forces. A total of 13 clashes were recorded during that period. The second half of 1965 was marked by a further 25 violent incidents, and starting in November 1965, Communist Party of Thailand insurgents began undertaking more elaborate operations, including an ambush on a Thai police patrol outside Mukdahan, in Nakhon Phanom Province. The insurgency spread to other parts of Thailand in 1966, although 90 percent of insurgency related incidents occurred in the northeast of the country. On 14 January 1966, a spokesman representing the Thai Patriotic Front called for the start of a "people's war" in Thailand. The statement marked an escalation of violence in the conflict, and in early April 1966 rebels killed 16 Thai soldiers and wounded 13 others during clashes in Chiang Rai Province. A total of 45 security personnel and 65 civilians were killed by insurgent attacks during the first half of 1966.;;;;;;;;x
EVTDESC1410094;The Union of Sovereign States was the proposed name of a reorganization of the Union of Soviet Socialist Republics into a new confederal entity. Proposed by President of the Soviet Union, Mikhail Gorbachev, the proposal was an attempt to avert the collapse of the Soviet Union. The proposal was never implemented in the wake of the August Coup and the eventual dissolution of the Soviet Union in 1991. The overall proposal was resurrected as the Commonwealth of Independent States (CIS), although as a regional organization, not a confederation.;;;;;;;;x
EVTDESC1410093;In 1952, Batista again ran for president. In a three-way race, Roberto Agramonte of the Orthodox Party led in all the polls, followed by Carlos Hevia of the Authentic Party. Batista's United Action coalition was running a distant third. On March 10, 1952, three months before the elections, Batista, with army backing, staged a coup and seized power. He ousted outgoing President Carlos Prío Socarrás, canceled the elections, and took control of the government as "provisional president." Shortly after the coup, the United States government recognized his government. When asked by the U.S. government to analyze Batista's Cuba, Arthur M. Schlesinger, Jr. said "The corruption of the Government, the brutality of the police, the government's indifference to the needs of the people for education, medical care, housing, for social justice and economic justice ... is an open invitation to revolution." Again in power, Batista did not continue the progressive social policies of his earlier term. He wanted recognition by the upper strata of Cuban society, which had never accepted him in their social circles. He also worked to increase his personal fortune.;;;;;;;;x
form_upper_volta_title;Form the Republic of Upper Volta;;;;;;;;x
form_upper_volta_desc;The Republic of Upper Volta declared independence on 5 August 1960. The first president, Maurice Yaméogo, was the leader of the Voltaic Democratic Union (UDV). The 1960 constitution provided for election by universal suffrage of a president and a national assembly for 5-year terms.;;;;;;;;x
form_buf_title;Form the Republic of Burkina Faso;;;;;;;;x
form_buf_desc;Thomas Sankara came to power through a military coup d'état on August 4, 1983. After the coup, he formed the National Council for the Revolution (CNR), with himself as president. Under the direction of Sankara, the country changed its name on August 4, 1984, from Upper Volta to Burkina Faso, which means "Land of Incorruptible People".;;;;;;;;x
called_allies;Recently requested allies to join us in our war;;;;;;;;x
call_for_allies_to_help_title;Call allies to assist us in our currrent war;;;;;;;;x
call_for_allies_to_help_desc;This decision will call all our current allies to join in on our war. To victory!;;;;;;;;x
mandate;League of Nations Mandate;;;;;;;;x
EVTDESC1410072;On 30 September 1965, six of the military's most senior officers were killed in an action (generally labelled an "attempted coup") by the so-called 30 September Movement, a group from within the armed forces. Within a few hours, Major General Suharto mobilised forces under his command and took control of Jakarta. Anti-communists, initially following the army's lead, went on a violent purge of communists throughout the country, killing an estimated half million people and destroying the PKI, which was officially blamed for the crisis. The politically weakened Sukarno was forced to transfer key political and military powers to General Suharto, who had become head of the armed forces. In March 1967, the Indonesian parliament (MPRS) named General Suharto acting president. He was formally appointed president one year later. Sukarno lived under virtual house arrest until his death in 1970. In contrast to the stormy nationalism, revolutionary rhetoric, and economic failure that characterised the early 1960s under the left-leaning Sukarno, Suharto's pro-Western "New Order" stabilised the economy but continued the policies of Pancasila.;;;;;;;;x
eib_principal_member;Principal Member of the European Investment Bank;;;;;;;;x
eib_member;Member of the European Investment Bank;;;;;;;;x
joineib_title;Join the European Investment Bank;;;;;;;;x
joineib_desc;The EIB is the European Union's bank. We are the only bank owned by and representing the interests of the European Union Member States. We work closely with other EU institutions to implement EU policy.;;;;;;;;x
eib_principal_member_title;Become a principal European Investment Bank member;;;;;;;;x
eib_principal_member_desc;The EIB is the European Union's bank. We are the only bank owned by and representing the interests of the European Union Member States. We work closely with other EU institutions to implement EU policy.;;;;;;;;x
rationhigh;High wartime rationing in our country;;;;;;;;x
rationmedium;Medium wartime rationing in our country;;;;;;;;x
rationlow;Low wartime rationing in our country;;;;;;;;x
rationno;Selective wartime rationing in our country;;;;;;;;x
rationno_title;Enact Selective Wartime Rationing in our Country;;;;;;;;x
rationno_desc;Rationing is the controlled distribution of scarce resources, goods, or services, or an artificial restriction of demand. It is often done to keep prices below that determined by the process of supply and demand. Authorities which introduce rationing often have to deal with the rationed goods being sold illegally on the black market.\n\n§YThe modifiers for this level are:§W\n§GTax Efficiency: +1%\nGoods Demand: -2%§W;;;;;;;;x
changeration_title;Change Wartime Rationing levels in our Country;;;;;;;;x
changeration_desc;Rationing is the controlled distribution of scarce resources, goods, or services, or an artificial restriction of demand. It is often done to keep prices below that determined by the process of supply and demand. Authorities which introduce rationing often have to deal with the rationed goods being sold illegally on the black market.;;;;;;;;x
rationhigh_title;Enact High Wartime Rationing in our Country;;;;;;;;x
rationmedium_title;Enact Medium Wartime Rationing in our Country;;;;;;;;x
rationlow_title;Enact Low Wartime Rationing in our Country;;;;;;;;x
rationlow_desc;Rationing is the controlled distribution of scarce resources, goods, or services, or an artificial restriction of demand. It is often done to keep prices below that determined by the process of supply and demand. Authorities which introduce rationing often have to deal with the rationed goods being sold illegally on the black market.\n\n§YThe modifiers for this level are:§W\n§GTax Efficiency: +2.5%\nGoods Demand: -10%§W\n§RSocial Reform Desire: +10%\nPop Militancy: +0.1§W;;;;;;;;x
rationmedium_desc;Rationing is the controlled distribution of scarce resources, goods, or services, or an artificial restriction of demand. It is often done to keep prices below that determined by the process of supply and demand. Authorities which introduce rationing often have to deal with the rationed goods being sold illegally on the black market.\n\n§YThe modifiers for this level are:§W\n§GTax Efficiency: +5%\nGoods Demand: -25%§W\n§RSocial Reform Desire: +20%\nPop Militancy: +0.15§W;;;;;;;;x
rationhigh_desc;Rationing is the controlled distribution of scarce resources, goods, or services, or an artificial restriction of demand. It is often done to keep prices below that determined by the process of supply and demand. Authorities which introduce rationing often have to deal with the rationed goods being sold illegally on the black market.\n\n§YThe modifiers for this level are:§W\n§GTax Efficiency: +10%\nGoods Demand: -50%§W\n§RSocial Reform Desire: +30%\nPop Militancy: +0.2§W;;;;;;;;x
endration_title;End Wartime Rationing in our country;;;;;;;;x
endration_desc;Rationing is the controlled distribution of scarce resources, goods, or services, or an artificial restriction of demand. It is often done to keep prices below that determined by the process of supply and demand. Authorities which introduce rationing often have to deal with the rationed goods being sold illegally on the black market.;;;;;;;;x
EVTDESC1400024;Dacko left the Palais de la Renaissance early in the evening of 31 December 1965 to visit one of his ministers' plantations southwest of Bangui. An hour and a half before midnight, Captain Banza gave orders to his officers to begin the coup. Bokassa called Izamo at his headquarters and asked him to come to Camp de Roux to sign some documents that needed his immediate attention. Izamo, who was at a New Year's Eve celebration with friends, reluctantly agreed and travelled to the camp. Upon arrival, he was confronted by Banza and Bokassa, who informed him of the coup in progress. After declaring his opposition to the coup, Izamo was taken by the coup plotters to an underground cellar. Around midnight, Bokassa, Banza and their supporters left Camp de Roux to take over the capital. After seizing the capital in a matter of hours, Bokassa and Banza rushed to the Palais de la Renaissance in order to arrest Dacko. However, Dacko was nowhere to be found. Bokassa panicked, believing the president had been warned of the coup in advance, and immediately ordered his soldiers to search for Dacko in the countryside until he was found. Dacko was arrested by soldiers patrolling Pétévo Junction, on the western border of the capital. He was taken back to the presidential palace, where Bokassa hugged the president and told him, "I tried to warn you—but now it's too late". President Dacko was taken to Ngaragba Prison in east Bangui at around 02:00. In a move that he thought would boost his popularity in the country, Bokassa ordered prison director Otto Sacher to release all prisoners in the jail. Bokassa then took Dacko to Camp Kassaï, where he forced the president to resign. Later, Bokassa's officers announced on Radio-Bangui that the Dacko government had been toppled and Bokassa had taken over control.;;;;;;;;x;;;;;;;;;;;;;
EVTDESC1400025;In September 1976, Bokassa dissolved the government and replaced it with the Conseil de la Révolution Centrafricaine (Central African Revolutionary Council). On 4 December 1976, at the MESAN congress, Bokassa converted back to Catholicism and instituted a new constitution that transformed the republic into the Central African Empire (CAE), with himself as "S.M.I. (Sa Majesté Impériale "His Imperial Majesty") Bokassa 1er." He was formally crowned in a formal coronation ceremony on 4 December 1977. Bokassa's full title was Empereur de Centrafrique par la volonté du peuple Centrafricain, uni au sein du parti politique national, le MESAN "Emperor of Central Africa by the will of the Central African people, united within the national political party, the MESAN". His regalia, lavish coronation ceremony and regime of the newly formed Central African Empire were largely inspired by Napoleon I of France, who had converted the French Revolutionary Republic of which he was First Consul into the First French Empire. The coronation ceremony was estimated to cost his country roughly 20 million US dollars – one third of the CAE's annual budget and all of France's aid money for that year. Bokassa attempted to justify his actions by claiming that creating a monarchy would help Central Africa "stand out" from the rest of the continent, and earn the world's respect. Despite generous invitations, no foreign leaders attended the event. By this time, many people inside and outside the CAE thought Bokassa was insane. The Western press, mostly in France, the UK, and USA, considered him a laughing stock, and often compared his eccentric behavior and egotistical extravagance with that of another well-known eccentric African dictator, Idi Amin of Uganda. Tenacious rumors that he occasionally consumed human flesh were found unproven during his eventual trial. Bokassa claimed that the new empire would be a constitutional monarchy. In practice, however, he retained the same dictatorial powers he had held as President Bokassa, and the country remained a military dictatorship. Suppression of dissenters remained widespread, and torture was said to be especially rampant. Rumours abounded that Bokassa himself occasionally participated in beatings and executions.;;;;;;;;x;;;;;;;;;;;;;
