CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;HUNGARIAN;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;;x;;;;;;;;;;;;;;;;
EVT_9001466_DESC;By becoming a social democracy, more and more opinions and people, once suppressed or banned, are becoming more and more vocal. Since 1988, a public movement supported by the Orthodox Church wants to return the Cathedral of Christ the Savior to $CAPITAL$. We can allow it to be rebuilt, but that means we must remove the pool or, of course, keep the pool.;;;;;;;;;;;;;x
EVT_9001467_DESC;Since we decided to continue the project of reconstruction of the city of $CAPITAL$, one of the most emblematic monuments is the Palace of Soviets. This project started in February 1931 with the demolition of the Cathedral of Christ the Savior and the work began in 1939 with the laying of foundation piles. However, with the outbreak of the Great Patriotic War, construction was interrupted, and worse, the steel structure was cut up and used for the defense of the city and other purposes during the war. However, some people would like to do something less expensive, such as an open-air swimming pool or even rebuild the Cathedral of Christ the Savior.;;;;;;;;;;;;;x
EVT_9001468_DESC;The Stalinka was the name given to the building built under Stalin between 1930 and 1950. These apartments are of very good quality and very spacious, easily recognizable and generally did not rise more than 3 or 4 floors. This type of apartment requires a lot of time to work, because of, among other things, the detailed decoration style. Faced with the housing problem, the party members would like to at least keep this model but with less details, or even abandon this kind of apartment to create stantardized buildings.;;;;;;;;;;;;;x
EVT_9001469_DESC;In the project of reconstruction of the city, it was also planned to extend, to remake, entire streets inspired by European cities, like in Paris, but also to enlarge the Red Square. But this meant destroying buildings, historical monuments and monasteries. If we agree, we will have enough space to build a new building that was planned under Stalin.;;;;;;;;;;;;;x
EVT_9001470_DESC;With the permission to extend the streets of $CAPITAL$, we will be able to build one of the following buildings: The Palace of Technology, announced in 1933, was supposed to be located on the banks of the Moskva River. The building should have united all the scientists and technicians of $CAPITAL$ and was supposed to represent the Soviet industrial, technological, agricultural, transportation and communication achievements. The People's Defense Commissariat, announced in 1933, was supposed to be located on the Arbat Square and was to represent the power of the Red Army. The House of Books, announced in 1934 and supposed to be located on Pushkin Square in order to regroup all the publishing houses of the Union. And the Aeroflot Building, planned to be located at the Belorussky station, in homage to the aviator of the Great Patriotic War but above all to the rescuer of the Cheliuskin ship, which had sunk in the Arctic waters.;;;;;;;;;;;;;x
EVT_9001471_DESC;The Great Patriotic War caused a lot of losses, both military and civil, and in 1942 it was planned to build a monument to the defenders of $CAPITAL$ and it was suggested to erect it on the Red Square. Perhaps we can build this monument, but this time in the name of all victims of this war against fascism.;;;;;;;;;;;;;x
EVT_9001472_DESC;Although this led to internal debates at first, the decision to keep Lenin's body was made by the government in the year of his death in 1924. Although initially made of wood, the Mausoleum was finally built of red brick in 1929. As we continue the reconstruction of the city, we have the possibility, of course, to keep the building, or to build a bigger mausoleum, or even to build the project of Pantheon for all the dead of the important political personalities of the country. Although it was announced at the time of Stalin's death, it never materialized.;;;;;;;;;;;;;x
EVT_9001473_DESC;We are finally nearing the end of the reconstruction of $CAPITAL$ and it remains to settle the details. However, facing the amount of money we have spent, some members argue that it would be better to build a kind of wall around the city and to limit its access to outsiders as well, and that the inhabitants of the city cannot leave the city without a good reason. The city would undergo very little change, if not for the needs of the city. Should we accept this proposal that may cause controversy in the city.;;;;;;;;;;;;;x
EVT_9001474_DESC;The city was finally rebuilt, in the image that the government and the party wanted. It is possible, in view of this achievement, to decide to rename the city. Some, especially Stalinists, would like to give it Stalinodar, in order to pay tribute to Stalin. Although this name had been considered for a while, Stalin refused it, fearing that it would be some kind of joke on the part of his former adversaries (since he had noticed that most of the requests to change the name of the city came from former enemies). Others wanted to keep the name, of course, but another party wanted to rename it Sovietgrad, because the capital would represent the whole Soviet Union in the country and in the world.;;;;;;;;;;;;;x
EVT_9001406_DESC;Vladimir Zhirinovsky will begin to be known politically when Gorbachev, in 1990, removes the monopoly of power from the CPSU and allow other parties to be created and exist. Zhirinovsky created the Liberal Democratic Party of the Soviet Union, but he was soon suspected that the party was created with the KGB in order to serve the interests of the Soviet state. In the 1991 elections for the position of President of the RSFSR, he reached the 3rd position with 7.81% of the votes. During the August Coup, Zhirinovsky supported the Emergency Committee in public by insulting the democratic supporters, who lynched him. Zhirinovsky will be especially known in the world for his extreme and provocative positions, in particular his will to take back Alaska, to exterminate all the birds entering the Russian territory so that they can't transmit virus and etc.;;;;;;;;;;;;;x
EVT_9001407_DESC;Grigori Yavlinsky did not join the CPSU until 1984-1985, when he was admitted to the leadership of the Ministry of Labor and then the Council of Ministers. However, Yavlinsky began to make a political name for himself when he joined a committee with Leonid Abalkin on how to economically reform the Soviet Union. Grigori Yavlinsky was soon in favor of the rapid transition from a planned to a market economy. He will present his project called "500 Days Program" (originally named "Transition to the Market") under the leadership of Stanislav Shatalin. His project will get the support of Boris Yestlin, Gorbachev will be septic and Nikolai Ryzhkov, Prime Minister of the USSR, will openly repudiate him, threatening to resign if the project were to pass. In reality, after the fall of the Soviet Union, and the implementation of the "shock therapy" by Yestlin, based on Yavlinsky's plans, he will be considered by his opponents and by some economists, as an example of what not to do in an economic transition or even accused of economic illiteracy.;;;;;;;;;;;;;x
EVT_9001408_DESC;Alexander Lebed became known as the commander of the 106th Airborne Division and participated in the repression of interethnic uprisings, especially in the Caucasus, which usually ended brutally. During the August Coup, Lebed played an ambiguous but important role. Although he participated in the events, he eventually sided with the democrats, which allowed him to remain in the army and to be popular among the democrats. He left shortly afterwards to found his own party (first the Congress of Russian Communities and then the People's Republican Party of Russia) and soon became popular among the army and the Russian-speaking population, which some Western and Russian observers compared him to Pinochet and even Napoleon.;;;;;;;;;;;;;x
EVT_9001409_DESC;Aman Tuleyev started to be really interested in politics only from 1990 when he tried to become President of the RSFSR but will remain popular only in his fief, in Kemerovo. In 1991, he will openly support the August Coup and will start to take more importance later. Tuleyev became known for his hard-line stance on domestic policy but advocated a more flexible, even liberal, economic policy. Later, he would become known as a "Muslim communist" and would attract sympathy from some communist members.;;;;;;;;;;;;;x
EVT_9001456_DESC;Boris Yeltsin began to gain importance in politics when Gorbachev came to power with the recommendation of Egor Ligachyov, seeing him as a potential ally. Although he supported the Perestroika policy at the beginning, Yeltsin soon criticized Gorbachev as being too moderate. Yeltsin eventually became a rival to Gorbachev and the CPSU by becoming increasingly popular for his criticism of the party and by exacerbating the various nationalisms of the Soviet Union, even Russian nationalism. Even though the Soviet Union succeeded in reforming itself into a social democracy, Boris Yeltsin is considered by the communists to be a dangerous person and a potential destroyer of the country.;;;;;;;;;;;;;x
EVT_9001457_DESC;Alexander Yakovlev will play a big role in Gorbachev's reforms. Indeed, he was Gorbachev's main advisor and helped shape foreign policy by advocating a non-interventionist policy and helping to implement the Perestroika and Glasnost reforms, so much so that he was nicknamed the "godfather of Glasnost" and was the first Soviet politician to recognize the secret protocol of the Ribbentrop-Molotov Pact. However, his primary objective was never, unlike Gorbachev, to try to save the Soviet Union but to destroy the Soviet Union. This will be learned years later, being loved by the liberals, but hated by the communists but also by the Russian nationalists for his anti-nationalist positions.;;;;;;;;;;;;;x
EVT_9001458_DESC;Dmitri Vasilyev began to get involved in politics when he joined a historian's association, Pamyat, which became a monarchist, anti-Semitic and ultranationalist nationalist-orthodox organization the following year, advocating the restoration of the Russian Empire and the Romanovs. Now that he has come to power legally, nothing can stop him from realizing his dream!;;;;;;;;;;;;;x
EVT_9001410_DESC;Since the Cuban Missile Crisis, the United States has continued to implement a blockade against Cuba, even though it refuses to recognize this term. Since then, the Soviet Union and Cuba have remained allies, although there have been ups and downs. However, in recent times, some members have begun to question this economic support for Cuba. But, according to some influential members in the Politubro, they think that there may be a "poker move" to play against the United States by voluntarily provoking a diplomatic crisis. Cuba would have to agree to this first, of course.;;;;;;;;;;;;;x
EVT_9001411_DESC;An offer has been proposed to us by the Soviet Union, in fact, they claim that in order to "unblock the unjust economic situation" that the United States makes us suffer since the Cuban Missile Crisis. They propose us to put back missiles on our island in order to provoke a diplomatic crisis against them. Needless to say, many members of the party find this proposal dangerous, but others, who are in the minority, are tempted by the proposal, especially if it would stop the blockade.;;;;;;;;;;;;;x
EVT_9001413_DESC;We have just learned that the offer we made to put missiles on Cuba was refused. This was quite expected but we are still disappointed by this refusal.;;;;;;;;;;;;;x
EVT_9001414_DESC;Even if we had already observed strange activities on the island of Cuba, we have just learned via satellite images what we thought impossible. The Soviet Union is still trying to put missiles on Cuba! The entire country's General Staff is on alert and even though we have not yet told the public the truth, the population suspects that something is going on when they see the intensive military activities. Several solutions are being considered. The first one is to block Cuba completely, others propose the invasion of the island, even if it means provoking a nuclear war, some, more moderate, propose that we use the red phone to find a solution as soon as possible.;;;;;;;;;;;;;x
EVT_9001415_DESC;Our missiles on Cuba were discovered by the Americans via their satellites. However, in response to this, the Americans decided to block Cuba completely, which could lead to the downfall of the Cuban regime in the longer term. Perhaps it is high time to start negotiations between our two nations, although some extremists propose that it is better to attack American ships, considering their actions as sufficient justification to declare war on them.;;;;;;;;;;;;;x
EVT_9001416_DESC;Our missiles on Cuba were discovered by the Americans via their satellites. However, in response to this, the Americans decided to launch an invasion on Cuba. The situation is critical and many people propose nothing less than to launch nuclear missiles. However, some people ask that we call the USA via the red phone before it is too late.;;;;;;;;;;;;;x
EVT_9001417_DESC;Our two nations have managed to make contact and negotiations have begun in order to resolve this situation and avoid a potential nuclear war. Most of the diplomats and even the Minister of Foreign Affairs agreed that we should ask for a definitive end to the blockade on Cuba or else we could ask for the recovery of the western part of Berlin on behalf of East Germany.;;;;;;;;;;;;;x
EVT_9001418_DESC;In order to avoid a war between our two blocks, the Soviet Union proposed to stop the "Blockade" against Cuba. They argue that this policy towards Cuba is inhumane and a disgrace to the "land of freedom". This will be considered an important victory for the Communist Bloc if we accept, but if we refuse, it will mean war...;;;;;;;;;;;;;x
EVT_9001419_DESC;The Americans have agreed to lift the blockade against Cuba, in exchange, we agree to remove our missiles from the island as soon as possible. This is a great victory for the communist movement and in the anti-imperialist struggle. Although the means almost dragged the world once again into a nuclear winter, the people of Cuba and the Soviet Union sing the praises of our country and our leader.;;;;;;;;;;;;;x
EVT_9001420_DESC;The Americans have agreed to lift the blockade against Cuba, in exchange, the Soviet Union has agreed to withdraw their missiles from our island as soon as possible. This is a great victory for the communist movement and in the anti-imperialist struggle. Although the means almost dragged the world into a nuclear winter once again, we have freed ourselves from the grip of the American tyrant, all thanks to communism and the Soviet Union.;;;;;;;;;;;;;x
EVT_9001421_DESC;Since Grigory Yavlinsky came to power, it is now possible for him to implement the "500-day program". The program contained an economic doctrine which, according to its authors, consists in passing from a planned economy to a market economy and openly capitalist, in less than 2 years. The project met many opponents, naturally, from the communists, but also from economists who considered that such a transition could not be done so quickly, especially in a population in which, in a good majority, did not know the principle of labor contract, did not really have concrete knowledge of private property or even business. However, if the project is to be carried out, the President says that it will be done in several clear steps.;;;;;;;;;;;;;x
EVT_9001422_DESC;Since the 500-day program was launched, the daily life of the Soviet population has already been transformed, with the appearance of some things more and more paid. However, it is a matter of passing a new stage, the privatization of state property, which means both state-owned enterprises and land or housing that the population must buy. However, even within the government, members are arguing about how fast this privatization should be done. Some members would like a gradual privatization in order not to lose too much control and to make sure that the assets are in good hands and as fair as possible, while other members argue that the urgency of the situation requires that the privatization be done very quickly in order for the program to be successful.;;;;;;;;;;;;;x
EVT_9001423_DESC;A new step has been taken in the 500 Days Program: the liberalization of prices. This means that the state no longer has control over price setting and that this is accompanied by a thorough reform of the Gosbank, the Central Bank of the Union. From now on, the Gosbank will have to play a commercial role as can be observed in other banks in Western countries.;;;;;;;;;;;;;x
EVT_9001424_DESC;Today, in order to continue the 500 Days Program, a new step will be taken with the signing of a future treaty between the different republics, and future countries, of the Union. Indeed, in order to give a greater freedom, the government plans a massive decentralization of the institutions of the Union. Based in part on Western Europe, Grigori Yavlinsky wishes to give a quasi independence to the different republics of the Union, transforming them into quasi-countries. However, it remains to be seen to what extent his countries will have their independence. Will they be allowed economic freedom or will they be given other rights such as the possibility of having their own army, their own laws... In short, a greater political freedom.;;;;;;;;;;;;;x
EVT_9001425_DESC;Today, the government has just announced the end of the 500 Days Program, this was accompanied by the last reforms aimed at properly regulating the Soviet economic market without, theoretically, the state having to intervene. Only time will tell if these reforms will be sufficient to improve the economic situation of the country.;;;;;;;;;;;;;x
EVT_9001426_DESC;Since the implementation of the 500 Days Program and because of bad decisions or bad execution of the reforms, the population and even the different governors of the country, both in the RSFSR and in other countries, show discontent and demand new reforms. Indeed, while local governors complain that Moscow still has too much of a presence, the population, especially the communists, complain that the management of the country's resources is in the hands of oligarchs and that inequalities are increasing. We will have to decide what to do, maintain the status quo or give more freedom?;;;;;;;;;;;;;x
EVT_9001427_DESC;With the coming to power of Zhirinovsky, he had promoted during his campaign the Russian nationalism and had repudiated the other nationalists. Now that he is in power, Zhirinovsky has the opportunity to actively promote Russian culture throughout the Union. This will, of course, trigger a strong reaction among the general population.;;;;;;;;;;;;;x
EVT_9001459_DESC;During his presidential campaign, Vladimir Zhirinovsky promised to bring Alaska back under our banner. Now Zhirinovsky is about to send a message to the American President asking for the purchase of Alaska for a large sum of money. Needless to say, if we do this, the US is unlikely to agree to this request.;;;;;;;;;;;;;x
EVT_9001460_DESC;Today, we have just received a request, more than surprising, since the Russians have asked to buy back the lands of Alaska, arguing that it is a legitimate land of their country and that it is their right to take back these lands. What do we do...?;;;;;;;;;;;;;x
EVT_9001461_DESC;One of the proposals advocated by Vladimir Zhirinovsky was to take over the territories formerly held by Russia. Among these territories were the territories that the Russian Empire had settled in the north of present-day Iran, with the aim of creating a kind of security zone for the country. Today, Zhirinovsky will certainly send a request to Iran, do we want to claim "just" the north of the country or do we want to ask for the submission of the country under our domination?;;;;;;;;;;;;;x
EVT_9001462_DESC;Today, we have just received an unusual request from the Russians. Indeed, they ask us that we "return" them all the north of the country so that it can with a kind of security zone between us and them. If we refuse this offer, it will certainly mean war between us and them.;;;;;;;;;;;;;x
EVT_9001428_DESC;Since Vladimir Zhirinovsky came to power, he started to want more and more power for the position of President. This has obviously caused more and more conflicts between the supporters of the President and the communists and democratic parliamentarians of the Congress of People's Deputies. In the face of all this unrest, we still have a chance to avoid a major political crisis. Should we make some concessions to the communists?;;;;;;;;;;;;;x
EVT_9001429_DESC;During the week, President Zhirinovsky once again appeared before the Congress of People's Deputies to request an extension of his powers, which was denied. Zhirinovsky left the hall insulting the parliamentarians as "parasites of the nation". Since then, violent demonstrations have taken place in the capital and even elsewhere in the country. Faced with his internal problems, the President declared a State of Emergency in the whole country. This was the last straw for the parliamentarians and the Congress of People's Deputies rejected the President's edit and voted by a majority to dismiss the President and an interim President was elected instead. This was Alexander Rutskoy, a person considered sufficiently trustworthy by the parliamentarians and, of course, a communist. Communist and pro-parliamentary supporters, as well as liberals, gathered at the House of Soviets and began to raise barricades as a show of force. Should we leave or should we confront?;;;;;;;;;;;;;x
EVT_9001430_DESC;Since the government has decided to go into business, we will have to find allies. The first group that could support us are the Soviet nationalists, but we will have to promise them to restore a regime, at least similar to the one that existed before Gorbachev's reforms. The second group are the Russian nationalists, in exchange for which, we will have to set up a more personal regime and praise the Russian or even Slavic cultureAnd the last one is the Monarchists, in exchange for which the Romanov family will have to be restored to the throne of the Russian Empire. With whom do we want to form an alliance?;;;;;;;;;;;;;x
EVT_9001431_DESC;Tensions are rising and more and more people are gathering around the House of Soviets. According to our latest information, the KGB allied with them and gave military equipment to the opponents and offered their services to counteract us. In order to restore order, the President has ordered law enforcement and our allies to attack the building.;;;;;;;;;;;;;x
EVT_9001432_DESC;Despite the violent clashes between our supporters and the opponents, the latter managed to counteract us. The opponents are already claiming victory and are waiting for the next orders from the Parliamentarians and their President to decide what to do. Our forces are still too weak to counter them and we cannot wait for what they will do.;;;;;;;;;;;;;x
EVT_9001433_DESC;The opposition forces have failed to stop and the House of Soviets is being bombed, it is only a matter of time before the parliamentarians give up. The fighting was hard, we almost entered the civil war, but now, although the world was shocked by our actions, the situation has been stabilized.;;;;;;;;;;;;;x
EVT_9001434_DESC;Their President, supported by communist and democrat parliamentarians, has just announced to his supporters the seizure of the Kremlin and to make our government definitively fold. The opposition is getting into their vehicle, armed by the KGB and by shields taken by our law enforcement agencies. On the way, citizens cheered them with red flags in the windows. Our security forces and supporters quickly organized themselves at strategic points to prevent them from attacking the President's residence. The clash of the two sides is even more violent and, for the moment, neither side has the advantage. Some supporters have proposed that the President go into exile rather than submit to them.;;;;;;;;;;;;;x
EVT_9001435_DESC;Their President, supported by communist and democrat parliamentarians, has just announced to his supporters a counter-intuitive decision: to stay put. If many people do not understand the decision, it is to put pressure on the government in order to gain time. Newspapers from all over the world are commenting on the situation in our country. Worse, the population is starting to have more and more sympathy towards them and are giving the opposition all they can to maintain their morals. We don't have much of a choice anymore, either we try to establish contact with them or, as some supporters propose, the President goes into exile.;;;;;;;;;;;;;x
EVT_9001436_DESC;In the midst of all this chaos, a helicopter flew across Moscow and a few minutes later it was announced on the radio that the hostilities were over. The population has just learned that President Zhirinovsky has gone into exile to Finland. The opposition has won a great victory, the event is already compared to October 1917, when the communist forces, with the help of Trotsky and the Kronstadt sailors managed to overthrow the liberal power of that time.;;;;;;;;;;;;;x
EVT_9001437_DESC;While the last resistances of the pro-President supporters surrender. A crowd of people entered the Kremlin and the President's residence to arrest him. However, when they enter the door, they find only the lifeless body of Zhirinovsky, with a pistiolet in his hand. The news is announced on the radio and the situation calms down. The opposition won a great victory, the event is already compared to October 1917, when the Communist forces, with the help of Trotsky and the Kronstadt sailors, managed to overthrow the then liberal power. But for supporters of the former president, Zhirinovsky is seen as a kind of martyr, another victim of communism.;;;;;;;;;;;;;x
EVT_9001438_DESC;While the last resistances of the pro-President supporters surrender. A crowd of people entered the Kremlin and the President's residence to arrest him. Opponents arrived in the President's office and arrested Zhirinovsky, who was taken away and will certainly be tried for treason and "disturbance of the nation". The opposition won a great victory, the event is already compared to October 1917, when the Communist forces, with the help of Trotsky and the Kronstadt sailors, managed to overthrow the then liberal power. But the President continues, despite everything, to agitate his partisans.;;;;;;;;;;;;;x
EVT_9001439_DESC;Despite the balance of power, our supporters succeeded in pushing back the pro-parliamentary forces. It is up to us to decide what to do from now on. Either we decide to take advantage of their weakened forces and counterattack, or we decide not to take the risk and call for the start of negotiations.;;;;;;;;;;;;;x
EVT_9001440_DESC;While the last resistances of the pro-President supporters surrender. A crowd of people entered the Kremlin and the President's residence to arrest him. However, while trying to open the door, the opposition is greeted by bullets. The opposition returned fire and after several seconds, which seemed like minutes, President Zhirinovsky was shot. The news is announced on the radio and the situation calms down. The opposition won a great victory, the event is already compared to October 1917, when the Communist forces, with the help of Trotsky and the Kronstadt sailors, managed to overthrow the then liberal power. But for supporters of the former president, Zhirinovsky is seen as a kind of martyr, another victim of communism.;;;;;;;;;;;;;x
EVT_9001441_DESC;The camps met a few days later in a neutral place to find a solution to the conflict. The opponents are in an advantageous position and their conditions are as follows: President Zhirinovsky and his government must resign and the parliament must take power permanently. It is either that or the continuation of the conflict.;;;;;;;;;;;;;x
EVT_9001442_DESC;With the victory of President Zhirinovsky, the powers will be extended and the opponents will soon be charged with treason and "disturbance of the nation". However, those who have supported us during this period are coming to the President to ask him to honor his promises. What should we do?;;;;;;;;;;;;;x
EVT_9001443_DESC;With the victory of President Zhirinovsky, the powers will be extended and the opponents will soon be charged with treason and "disturbance of the nation". However, those who have supported us during this period are coming to the President to ask him to honor his promises. What should we do?;;;;;;;;;;;;;x
EVT_9001444_DESC;With the victory of President Zhirinovsky, the powers will be extended and the opponents will soon be charged with treason and "disturbance of the nation". However, those who have supported us during this period are coming to the President to ask him to honor his promises. What should we do?;;;;;;;;;;;;;x
EVT_9001445_DESC;With the victory of Lebed in the last elections, the latter, with the broad support of the army and part of the population, Lebed has the opportunity to take advantage of his popularity rating to start taking more and more control in the country. Either that, or to continue to respect the democratic process.;;;;;;;;;;;;;x
EVT_9001446_DESC;Now that the decision has been made, the first step in controlling the country will be to gain control of the various republics of the Union. For this, the idea would be to liquidate almost all local leaders and replace them with army officers loyal to Lebed.;;;;;;;;;;;;;x
EVT_9001447_DESC;Although tensions still existed between the different peoples, because of our actions, there was an explosion of separatist tensions. We must act quickly, before it is too late, or we use our armies to brutally repress them, but we will be frowned upon internationally. Or we use the KGB to eliminate the various nationalist leaders and repress the most radical of them.;;;;;;;;;;;;;x
EVT_9001448_DESC;Since the end of communism and the establishment of a more democratic regime, public order is no longer as secure and delinquency, once a vestige of the past, has exploded and bandits are organizing throughout the country. These people are easily recognizable, with their Italian raspberry-colored jackets, their gold watches, their imported vehicles... The worst thing is that even the youth want to become like them. We have to act quickly and fortunately for us there was an important event in Moscow. Indeed, one of these "New Russians" had the mistake to attack a member of the Thieves in the Law, the Russian mafia born in Stalin's gulag. We can use this opportunity either to disguise ourselves and eliminate them radically, or to let the Thieves in the Law do their job... but helping them anyway.;;;;;;;;;;;;;x
EVT_9001449_DESC;Today, a minor event is taking place, but it is expected by a part of the local population of Mount Sayan. Indeed, a new sky track has been opened bearing the name of the leader. In order to go faster, Lebed was advised to go there by helicopter.;;;;;;;;;;;;;x
EVT_9001450_DESC;Once the inauguration was over, President Alexander Lebed took off in his helicopter but died in a crash due to a collision with a electric line. The cause of the accident was an inexperienced new pilot, a non-updated map and bad weather conditions. His death is experienced as a tragedy by a large part of the population but not by the oligarchs. Indeed, Alexander Lebed had promised upcoming measures to improve the daily life of Russians and to purge corruption. There is even a conspiracy theory that it was the oligarchs and Lebed's rivals who organized all this.;;;;;;;;;;;;;x
EVT_9001451_DESC;Although Alexender Lebed is continuing to liberalize the country's economy gradually. A government meeting is being held to determine whether the state should privatize economic sectors, considered essential by some, such as electricity, oil, etc. Does the state still maintain some control over these activities even though partial privatization may take place, or is this left to the oligarchs in the name of a "healthy economy"?;;;;;;;;;;;;;x
EVT_9001453_DESC;More and more, the powers given to the different republics started to decrease. This is explained by the fact that Lebed's attention to transforming the republics into an authority means that the local leaders will become mere governors and that any national or even regional decisions can only be made if Moscow, especially Lebed, is willing. This is also accompanied by an intensive anti-corruption campaign.;;;;;;;;;;;;;x
EVT_9001454_DESC;Although Lebed always considered himself a nationalist, he never rejected the Soviet Union, especially its emblematic figure, Lenin. Thus, there always existed a certain form of Soviet nationalism in society, that is to say, the recognition of a form of national super-identity around the Soviet Union without rejecting the different nationalities en bloc. Thus, we have the choice to promote Soviet nationalism or to promote Russian nationalism and provoke discontent... especially among non-Russians.;;;;;;;;;;;;;x
EVT_9001455_DESC;President Alexander Lebed is in his 70s and the weight of power is beginning to be felt by the public. Thus, Lebed will soon announce his retirement, but will the President announce an election in order to respect the democratic process, or will he look for a successor?;;;;;;;;;;;;;x
EVT_9001475_DESC;Although Brezhnev's health was always a concern, he managed to govern well even though it was not always easy. However, last night, the Secretary General suffered a stroke with serious consequences. Doctors say that it has become impossible for him to govern normally. Worse, his health will worsen over time. Faced with this, some members suggest that another person be chosen for the position of Secretary General. The first person suggested was Dinmukhamed Kunaev, a loyal supporter and close friend of Brezhnev who had proved his effectiveness in his native Kazakhstan. The second is Yuri Andropov, who is a notorious reformist but who has the advantage of being fairly respected or feared within the party.;;;;;;;;;;;;;x
EVT_9001476_DESC;While the Secretary General Dinmukhamed Kunaev continued to work on his desk, he noticed a report signed by the President of the KGB, Yuri Andropov. In this report, Andropov wrote that he had conducted a secret survey to study the state of the Soviet economy and that the results were not good. Indeed, he reports that our economy is beginning to be overtaken by other countries such as Germany or Japan, that we are running out of reserves and that we are "entering a period of stagnation". If we do not make reforms to save the Soviet Union, we risk a collapse. How will the Secretary General react to all this?;;;;;;;;;;;;;x
EVT_9001477_DESC;The CPSU was convened for a special session in which Andropov's report was read. Although many party members criticize and few accept it. The Secretary General made it clear that according to his report, reforms would have to be made, but reassured that he would not want to put back a market economy and remain in the line of Marxism-Leninism.;;;;;;;;;;;;;x
EVT_9001478_DESC;With the announcement of reforms in the country, Dinmukhamed Kunaev, having always been interested in science, received an offer from the Academy of Sciences to try to help him find scientific solutions to the problems faced by the country. For this, it will be necessary to transfer a sum of money to them so that he can provide him and the party with concrete answers. ;;;;;;;;;;;;;x
EVT_9001479_DESC;Today, the Academy of Sciences reported that in order to face our growing technological deficiencies, they have proposed the creation of Scientific Complexes all over the country in order to try to recover our backwardness and maybe even take the lead.;;;;;;;;;;;;;x
EVT_9001480_DESC;Today, the Academy of Sciences reported that in the face of agricultural problems, one solution would be to repeat the Virgin Lands Campaign experiment. For Dinmukhamed Kunaev, this is excellent news because, in Khrushchev's time, Kunaev was an ardent supporter of this policy by opening millions of hectares of land in central Kazakhstan but was replaced in 1962 by Ismail Yusupov, a closer ally for Khrushchev. However, with the approval and supervision of the Academy of Sciences and if Kunaev so wishes, the Virgin Lands Campaign can be resumed, more organized and better supervised.;;;;;;;;;;;;;x
EVT_9001481_DESC;In an attempt to increase the welfare and access to food of the population, the Secretary General intends to make an agricultural reform. There are two possibilities, either we give more freedom to the farmers and create cooperatives, or we decide to base ourselves on the Hungarian model.;;;;;;;;;;;;;x
EVT_9001482_DESC;As it was done in Kazakhstan, Dinmukhamed Kunaev intends to develop the economic potential of the country as soon as possible. However, there is a debate on what kind of industrialization the five-year plan should focus on. The most conservative would like to develop heavy industry in order to increase the economic potential of our country. Others would like to focus on the development of new technologies such as electronics. And finally, the moderates especially, want to focus on the welfare of the population by developing light industry.;;;;;;;;;;;;;x
EVT_9001483_DESC;As a result of the rapid development of our heavy industry, we found ourselves with enough surplus to consider, with some members of the party, to export our oil and other natural resources to the countries of Eastern Europe, which would allow us to make a little extra profit.;;;;;;;;;;;;;x
EVT_9001484_DESC;As a result of the rapid development of industry related to electronics, we found ourselves with enough surplus to consider, with some members of the party, exporting our goods to the countries of Eastern Europe, and even to China, which would allow us to make a little extra profit.;;;;;;;;;;;;;x
EVT_9001485_DESC;With the rapid development of our economy and reforms led by Dinmukhamed Kunaev led to the demand by moderate party members to reforms also political. Faced with this, we can maintain our conservative positions, either we can satisfy only a part of these demands in order to meet them, or we decide to fully satisfy the moderates and implement political reforms.;;;;;;;;;;;;;x
EVT_9001486_DESC;Today, the General Secretary of the CPSU, Dinmukhamed Kunaev, died of a heart attack. His reign was only an extension of what Brezhnev could have done for the Soviet Union. Even though the economic potential of the country increased, the problems of the country were not dealt with seriously enough.;;;;;;;;;;;;;x
EVT_9001487_DESC;Today, the General Secretary of the CPSU, Dinmukhamed Kunaev, died of a heart attack. With the implementation of the reforms necessary to try to save the Soviet Union, not only the economic potential has increased but the needs of the population have been largely met, which allows, for the moment at least, a stabilization of the country.;;;;;;;;;;;;;x
EVT_9001488_DESC;In order to fight against the corruption that was eating away at the Soviet Union, the General Secretary Yuri Andropov began to investigate party members on cases of corruption, embezzlement, some are even mediatized. In the end, this anti-corruption campaign is partly a kind of purge.;;;;;;;;;;;;;x
EVT_9001489_DESC;On the front page of the newspaper Kommunist, the theoretical journal of the CPSU, is published an article of the General Secretary displaying the ambitions of the leader, describing the objectives of his program and what he prepares for the future of the CPSU and the Soviet Union. For him, it is high time that the country begins to make reforms while keeping the "primordial" role of the party in this country and wishing to conduct reforms "without foreign methods". Although this reassures many party members, another part of the party remains skeptical. Only time will tell if all this will go well.;;;;;;;;;;;;;x
EVT_9001490_DESC;With the announcement of the beginnings of reforms in the country, our government opened a special commission to study, in a realistic way, how to reform the Soviet Union economically. Among the members of this commission, the First Secretary of the Stavropol Regional Committee, Mikhail Gorbachev, was very enthusiastic, perhaps even too much so, and Andropov himself had to calm down his ardor sometimes. Despite this, Yuri Andropov seemed to have enough confidence in Gorbachev to promote him within the party and even make him his protege.;;;;;;;;;;;;;x
EVT_9001491_DESC;When he was President of the KGB, Yuri Andropov led a very hard policy against dissidents, whoever they were. It is notably him who will use massively the repression via the psychiatric hospitals. Even when he is now General Secretary, Yuri Andropov continues to lead this same policy.  However, many reformists are asking to change and soften this policy or even to eliminate it. Do we accept their request?;;;;;;;;;;;;;x
