#  STRING NAME (do not change!);English;;;;;;;;;;X
##;;;;;;;;;;;X
# New World Order 2;;;;;;;;;;;X
##;;;;;;;;;;;X
# Events;;;;;;;;;;;X
##;;;;;;;;;;;X
EVTDESC44125;Mexico is not properly utilizing the lands between ours and the Pacific. It is our destiny to bring American rule and prosperity to all of North America, and our responsibility to take these lands from Mexico so they may flourish. To avoid further war with Mexico, we should approach their government and see if they will consider selling these lands to us.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;
EVTDESC44126;The American ambassador has informed us that it would be in our best interests to sell the lands north of the Rio Grande to the United States. The amount they offer is considerable, and the northwest territories are of limited value to us, but it is almost an insult that they would think us so eager to give up our rightful territory.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;
EVTDESC44127;The Mexicans have refused our generous offer. Our only recourse is force of arms.;;;;;;;;;;;;x,;
EVTDESC44129;After violence in their home enclave of Nauvoo, Illinois, the Mormons have elected to head west to settle in the Salt Lake Valley where they can practice their faith without hinderance. Led by Brigham Young, the Mormons suffered great hardship but eventually did reach their destination-- and prospered.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;
EVTDESC4413;And the moral fiber of our nation has thus degenerated, now to the point where all the evils that are want to plague a society are allowed free reign and roam in ours. What we need, what we desperately must have, is a moral resurgence in $COUNTRY$. We must return to the old values, to the foundation, to the things that once made our country great.'\n\nA preacher in one of our states has started a small, but locally potent, organization dedicated to what it claims is a much needed moral restoration of $COUNTRY$. No doubt this organization is piggy-backing on the ruling-party's already established moralist policies, and, on account of that, the ruling party could probably use this organization as a vital local ally.;... et la fibre morale de notre nation a donc dégénéré, maintenant au point où tous les diables veulent une société ou ils seraient autorisés d'errer. Ce qu'il nous faut, ce que nous avons désespérément besoin, est une résurgence morale en $COUNTRY$. Nous devons revenir aux anciennes valeurs, à la fondation, aux choses qui ont fait notre grand pays.\n\nUn prédicateur de l'un de nos Etats a lancé un petit, mais localement puissant, organisme voué à ce qu'il prétend être un grand besoin de restauration morale en $COUNTRY$. Nul doute que cette organisation est inféodée au parti au pouvoir qui a déjà établi des politiques moralistes, et, à cause de cela, le parti pourra probablement utiliser cette organisation comme un relais local.;Und die Moral unserer Nation ist nun bis zu dem Punkt degeneriert, da alle Übel, die eine Gesellschaft befallen können, freie Hand haben, sich in unserer Gesellschaft breit zu machen. Was wir brauchen, was wir ganz dringend haben müssen, ist eine Wiederauferstehung der Moral in $COUNTRY$. Wir müssen zu den alten Werten zurückkehren, zu den Dingen und den Fundamenten, zu dem die unser Land einst großartig machten.'\n\nEin Prediger in einem unserer Staaten hat eine kleine, aber örtlich sehr potente Organisation gegründet, die sich ihrer eigenen Angabe nach der bitter benötigten moralischen Wiederauferstehung von $COUNTRY$ gewidmet hat. Zweifelsohne reitet diese Organisation auf den Rockschößen der von der Regierungspartei schon etablierten moralistischen Politik, und daher könnte die Regierungspartei diese Organisation möglicherweise als wichtigen lokalen Verbündeten annehmen.;;Y la fibra moral de nuestra nación, por tanto, se ha degenerado hasta el punto en que se permite que campen a sus anchas todos los males que asedian a la sociedad. Lo que necesitamos y tenemos que conseguir desesperadamente es un resurgir moral en $COUNTRY$. Hemos de volver a los viejos valores, a los orígenes, a las cosas que una vez hicieron grande a nuestro país.\n\nEn uno de nuestros estados, un predicador ha iniciado una campaña pequeña pero con mucha fuerza a nivel local dedicada a lo que dice ser 'una muy necesaria restauración moral de $COUNTRY$'. Sin duda, esta organización bebe de las políticas moralistas ya establecidas por el partido gobernante y, basándose en ello, este partido podría servirse de tal organización como un poderoso aliado local.;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC4414;But today, our high-quality goods are outcompeted by the cheapest vendor-trash that the foreign mass-producers can find to drown our market in. It is of the utmost importance, therefore, that we protect our local industries from the damaging influences of foreign competition.'\n\nOne of our states has faced heavy foreign competition in the past few year, and, as a response, a local protectionist lobby has formed. The lobby aims to impose subsidies to what it refers to as 'nationally vital industries', as well as import restrictions on foreign goods.;Mais aujourd'hui, nos produits de haute qualité sont concurrencés par les vendeurs de basse qualité alimentés par les producteurs de masse étrangers qui peuvent noyer notre marché. Il est donc de la plus haute importance que nous protégions nos industries locales contre les influences néfastes de la concurrence étrangère. \n\nUn de nos Etats a fait face à la concurrence étrangère ces dernières années, et, comme réponse, un lobby protectionniste locale s'est formé. Le lobby a pour but d'imposer des subventions à ce qu'il appelle «les industries de niveau national vital», ainsi que les restrictions à l'importation sur les marchandises étrangères. ;Doch heute werden unsere qualitativ hochwertigen Güter vom billigsten Schrott untergepflügt, den die ausländischen Massenproduzenten finden können, um unseren Markt zuzumüllen. Es ist von allergrößter Wichtigkeit, dass wir unsere lokale Industrie vor den schädlichen Auswirkungen ausländischer Mitbewerber schützen.'\n\nEiner unserer Staaten sah sich im letzten Jahr dem Druck starker ausländischer Konkurrenz ausgesetzt, und als Reaktion hat sich nun eine örtliche Protektionistenlobby gebildet. Die Lobby will Subventionen für 'national wichtige Industrien' und Importbeschränkungen für ausländische Güter erzielen.;;Pero hoy, nuestros productos de alta calidad sufren la competencia desleal de toda la basura barata producida en masa en el extranjero que han podido colar para hundir nuestro mercado. por tanto, es de vital importancia que protejamos nuestras industrias locales de las dañinas influencias de la competencia exterior.\n\nUno de nuestros estados ha tenido que afrontar una fuerte competencia de productos del exterior durante los últimos años y, como respuesta, han formado un lobby proteccionista. Su objetivo es imponer subsidios a lo que denominan 'industrias nacionales vitales', además de restricciones a la importación de bienes extranjeros.;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC44140;$FROMCOUNTRY$ has approached the $COUNTRY_ADJ$ government to inquire about the possibility of purchasing our territory in northern Alaska. The land is not valuable, and since previous $FROMCOUNTRY_ADJ$ claims to the area will no doubt only lead to conflict, we should perhaps consider the sale.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;
EVTDESC44141;$FROMCOUNTRY$ has refused to sell the Alaskan territory. Considering that the $COUNTRY_ADJ$ people already consider the territory rightfully ours, many are calling for war to reclaim the land.;;;;;;;;;;;;x;
EVTDESC44142;The Alaskan territory is ours!;;;;;;;;;;;;x,;
EVTDESC44145;$FROMCOUNTRY$ has approached the $COUNTRY_ADJ$ government to inquire about the possibility of purchasing our Pacific Island territories near Hawaii. The land is not valuable, and previous $FROMCOUNTRY_ADJ$ claims to the area will no doubt only lead to conflict. We should perhaps consider the sale.;;;;;;;;;;;;x;
EVTDESC44146;$FROMCOUNTRY$ has refused to sell the Hawaiian Islands territory. Considering the $COUNTRY_ADJ$ people already consider the territory rightfully ours, many are calling for war to reclaim the land.;;;;;;;;;;;;x;
EVTDESC44147;The Hawaiian Islands are ours!;;;;;;;;;;;;x,;
EVTDESC4415;And, in these days, when the old mercantilist dragon again rears its ugly head, it becomes more important than ever that those who do not wish to see borders closed and walls erected between the peoples of the world, speak their minds and make their voices resoundingly heard in the court of public opinion.'\n\nThe flames of public debate have been fanned today by the formation of a Free Trade Repeal society in one of our states. The society is dedicated to opposing the government's protectionist policies, and to repealing some of the central laws behind the government's policy.;Et, en ces jours, quand le vieux dragon mercantiliste élève de nouveau sa tête hideuse, il devient plus important que jamais, que ceux qui ne souhaitent pas voir la fermeture des frontières et les murs érigés entre les peuples du monde, disent ce qu'ils pensent et  fassent entendre leur voix  retentissante pour le tribunal de l'opinion publique.  \n\nLes flammes du débat public ont été attisées aujourd'hui par la formation d'une société pour le commerce libre dans l'un de nos Etats. La société est dédiée à s'opposer aux politiques protectionnistes du gouvernement, et abrogent certaines lois centrales, juste derrière le dos du gouvernement. ;In diesen Tagen, wo das alte merkantilistische Monster wieder sein hässliches Haupt erhebt, wird es wichtiger denn je, dass die, die unsere Grenzen nicht geschlossen und keine Mauern zwischen den Menschen der Welt sehen wollen, vortreten und ihre Stimmen vor dem Gerichtshof der öffentlichen Meinung kundtun.'\n\nDie Flammen der öffentlichen Debatte wurden heute durch die Bildung einer Freihandelsgesellschaft in einem unserer Staaten geschürt. Die Gesellschaft wendet sich gegen die protektionistische Regierungspolitik und will einige der zentralen Gesetze hinter dieser Politik aufgehoben sehen.;;Y, es en estos días, cuando el viejo dragón del mercantilismo asoma su fea cabeza, cuando es más importante que aquellos que no desean ver fronteras cerradas y muros erigidos entre los pueblos del mundo, deben alzar la voz y hacer que se les escuche en la corte de la opinión pública.\n\nHoy, la formación de una sociedad de revocación por el libre comercio en uno de nuestros estados ha avivado las llamas del debate público. La sociedad está dedicada a oponerse a las políticas proteccionistas del gobierno y a apelar contra algunas de las leyes centrales tras su política.;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC44150;As American and British settlers begin to move to the west coast of North America, there has been a growing dispute as to who owns the Oregon Country. The entire region west of the Rockies (called Columbia by the British) has been explored by both countries and there are legitimate claims on either side. The British claim all the way south to the 42nd Parallel and the Americans north to the 54th Parallel. It's clearly a tense situation, and the specter of war with the British looms as politicians in the current election campaign are banging the drums of Manifest Destiny in order to gain support.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;
EVTDESC44151;As American and British settlers begin to move to the west coast of North America, there has been a growing dispute as to who owns the Columbia District. The entire region west of the Rockies (called the Oregon Country by the Americans) has been explored by both countries and there are legitimate claims on either side. The British claim all the way south to the 42nd Parallel and the Americans north to the 54th Parallel. The situation is tense, and made more so by jingoistic American politicians calling for sovereignty over the entire continent. Even so, the American government has sent a delegation seeking a compromise in the region.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;
EVTDESC44152;The British have agreed to a compromise, splitting the Oregon Country between us at the 49th Parallel. Any British lands held by us will be turned over to them, and vice-versa. Though some Americans are upset, many others are breathing a sigh of relief.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;
EVTDESC44153;The talks with the British have broken down, primarily due to the continuing calls by war-mongering politicians. Neither of our options now is very pleasant: either we abandon our claims to Oregon no matter what some might think, or we press ahead with the claims and brace for eventual war.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;
EVTDESC44154;As American and British settlers begin to move to the west coast of North America, there has been a growing dispute as to who owns the Columbia District. The entire region west of the Rockies (called the Oregon Country by the Americans) has been explored by both countries and there are legitimate claims on either side. Recently the situation has been exacerbated by American politicians rattling their sabres over their idea of 'Manifest Destiny', and they have pressed their claim all the way north to the 54th Parallel. It will almost certainly mean war, and our only consideration should probably be whether we wish to pursue another costly war with the Americans in North America when our time could better be spent elsewhere.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;
EVTDESC44155;The British have elected to withdraw from Oregon and have signed a treaty to hand any American land over to us.;;;;;;;;;;;;x,;
EVTDESC4416;And, therefore, the issue of economic freedom must, in this instance, be separated from the broader issue of public morality. The free trade of goods across our borders means a constant influx of all filth, depravity and immorality, and this dirty flood that washes over our people, must be stopped.'\n\nA debate has flared up between moralists and free traders in one of our states. Moralists argue that our current free trade policies allow our traders and merchants too much leeway in the types of goods the purvey, and wish to see a ban enacted on goods deemed to constitute a threat to public morality.;Et, par conséquent, la question de la liberté économique doit, dans ce cas, être séparée de la question plus large de la moralité publique. La libre circulation des marchandises à nos frontières amènent un afflux constant de toutes les saletés, dépravations et immoralité, et ce flot sale qui se déverse sur notre peuple, doit être arrêté. \n\nUn débat a éclaté entre les moralistes et les libre-échangistes dans un de nos Etats. Les moralistes prétendent que notre politique actuelle en matière de libre-échange permet à nos commerçants et à nos marchands une trop grande latitude dans les types de marchandises qu'ils vendent, et ils souhaitent voir une interdiction édictée sur les marchandises réputées constituer une menace pour la moralité publique. ;Und daher muss die Frage der Wirtschaftsfreiheit in diesem Falle von der größeren Frage der öffentlichen Moral getrennt werden. Der freie Handel mit Gütern über unsere Grenzen bedeutet einen konstanten Einfluss unmoralischer und verderbter Elemente, und diese dreckige Flut muss daran gehindert werden, sich über unser Volk zu ergießen.'\n\nEine Debatte ist zwischen Moralisten und Freihändlern in einem unserer Staaten aufgeflackert. Moralisten argumentieren, dass unsere momentane Freihandelspolitik unseren Händlern zuviel Auswahl an Importgütern erlaubt, und wollen Importe von Waren verbieten, die sie als Bedrohung der öffentlichen Sitten ansehen.;;Y, por ello, el asunto de la libertad económica debe, en este punto, quedar separado del asunto más general de la moralidad pública. El libre comercio de bienes a través de nuestras fronteras supone una constante influencia de todo tipo de suciedad, depravación e inmoralidad. Este sucio torrente que baña a nuestro pueblo debe ser detenido.\n\nHa surgido un debate entre moralistas y partidarios de libre comercio en uno de nuestros estados. Los moralistas argumentan que nuestras actuales políticas de libre comercio permiten a nuestros comerciantes demasiada libertad en cuanto al tipo de bienes que importan, y quieren una prohibición a la entrada de bienes que resulte una amenaza para la moralidad pública.;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC4417;And, therefore, our nation's conflicts are also our conflicts. Not merely on account of the justness of our fatherland's cause, but also on account of the fundamental moral rightness for which it stands.'\n\nOur government's policies on issues of public morality have led to a massive support for the war effort from moralist circles. Some in these circles have even started to refer to $COUNTRY$'s conflict as a moral crusade.;Et, par conséquent, les conflits de notre pays sont aussi nos conflits. Non seulement à cause de la justesse de la cause de la patrie, mais aussi en raison de la justesse morale fondamentale dans laquelle elle se trouve. \n\nNotre politique gouvernementale sur les questions de moralité publique a conduit à un soutien massif à l'effort de guerre des cercles moralistes. Certains de ces cercles ont même commencé à se référer à des conflits de $COUNTRY$ comme à une croisade morale. ;Und daher sind die Konflikte unserer Nation auch unsere Konflikte. Nicht nur wegen der gerechten Sache, für die unser Vaterland ringt, sondern auch wegen der fundamentalen moralischen Rechtschaffenheit, für die sie steht.'\n\nDie Politik unserer Regierung hinsichtlich öffentlicher Moral haben zu massiver Unterstützung der Kriegsanstrengungen aus Moralistenkreisen geführt. Manche Mitglieder dieser Kreise haben sogar begonnen, $COUNTRY$s Konflikt als moralischen Kreuzzug anzusehen.;;Y, por eso, los conflictos de nuestra nación son también nuestros conflictos. No solo se trata de la justicia de la causa de nuestra patria, sino también los principios de rectitud moral que esta representa.\n\nLas políticas de nuestro gobierno en materia de moral pública han conducido a un apoyo masivo al esfuerzo de guerra por parte de los círculos moralistas. Algunos de ellos han empezado a referirse al conflicto de $COUNTRY$ como una cruzada moral.;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC4418;In light of the recent acts of violence committed by certain elements within our community, I, therefore, would like to suggest to this chamber a temporary abridgment of the right to assemble in public places. It is a well established fact that the heart of the city pulses along with the heart of the mob, and that by removing the mob, the city will return to calm.'\n\nA conservative clique in the Upper House has, on account on the prevailing social unrest in $COUNTRY$, begun pushing for what they refer to as a temporary ban on public meetings. While the ban is claimed to be temporary, many within the other parties fear that it may very well become institutionalized.;À la lumière des récents actes de violence commis par certains éléments au sein de notre communauté, je voudrais suggérer à cette chambre une réduction temporaire du droit de se réunir dans les lieux publics. Il est un fait bien établi que le cœur de la ville pulse avec le cœur de la foule, et que, en supprimant la foule, la ville retournera au calme. \n\nUne clique conservatrice à la Chambre haute a, en raison de l'agitation sociale qui règne dans $COUNTRY$, commencé en proposant au vote ce qu'ils appellent une interdiction temporaire sur les réunions publiques. Bien que l'interdiction soit revendiquée temporaire, de nombreuses autres parties ont la crainte qu'elle soit peut-être bien institutionnalisée.;Im Lichte der neuerlichen Gewalttaten, die von bestimmten Elementen unserer Gesellschaft ausgeführt wurden, würde ich dieser Kammer vorschlagen, das Recht auf öffentliche Versammlungen auf unbestimmte Zeit aufzuheben. Es ist eine wohlbekannte Sache, dass das Herz der Stadt im Gleichschritt mit dem Herzen des Mobs schlägt, und die Stadt wieder zur Ruhe kommen wird, sobald wir den Mob entfernt haben.'\n\nEine konservative Clique im Oberhaus hat aufgrund der fortschreitenden sozialen Unruhen in $COUNTRY$ begonnen, für ein vorübergehendes Verbot öffentlicher Versammlungen zu plädieren. Während dieses Verbot zeitbeschränkt ist, fürchten manche Mitglieder der anderen Parteien, dass es sehr wohl auf lange Zeit etabliert werden könnte.;;A la luz de los recientes actos de violencia cometidos por ciertos elementos de nuestra comunidad, me gustaría sugerir a esta cámara una restricción temporal del derecho de reunión en lugares públicos. Es un hecho establecido aquel que dice que el corazón de la ciudad late con el corazón de la turba y que, si eliminamos a la turba, la ciudad volverá a la calma.\n\nDebido al malestar social de $COUNTRY$, una camarilla conservadora ha comenzado a presionar por lo que ellos llaman una prohibición temporal de las asambleas públicas. Aunque dicen que sería una medida temporal, muchos en el seno de los otros partidos temen que pudiera volverse algo institucionalizado.;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC4419;I just want some bread. I've been standing here for four hours now. I don't think they have any bread.'\n\nThe queues can be seen snaking their way for blocks and blocks again. The government controlled food supplies have been having trouble coming in to one of our provinces, on account of inefficiencies and bureaucratic staleness in the Transport & Logistics departments. It is very clear that locals expect us and the central government to act and do something about it.;Je veux juste un peu de pain. J'ai été debout ici pendant quatre heures aujourd'hui. Je ne pense pas qu'ils aient du pain. \n\nLes files d'attente peuvent être vu serpentant la voie de bloc en bloc de maison. Le gouvernement contrôle les fournitures alimentaires qui ont eu du mal à parvenir à l'une de nos provinces, en raison de l'inefficacité et du manque d'initiative bureaucratique dans les départements « transport & logistique ». Il est clair que les habitants attendent de nous que le gouvernement central agisse et fasse quelque chose. ;Ich will einfach nur Brot. Ich stehe nun schon seit Stunden hier. Ich glaube, sie haben gar kein Brot.'\n\nDie Schlangen ziehen sich um ganze Häuserblocks. Die von der Regierung kontrollierten Nahrungsvorräte haben Schwierigkeiten, in eine unserer Provinzen zu kommen. Die Grunde sind Ineffizienz und bürokratische Blockaden im Amt für Transport & Logistik. Es ist sonnenklar, dass die Menschen vor Ort von uns erwarten, diese Situation zu ändern.;;Solo quiero algo de pan. Ya llevo cuatro horas aquí. No creo que les quede nada.\n\nSe puede ver como las colas serpentean a lo largo de varias manzanas. Los suministros de alimentos controlados por el gobierno han tenido problemas para llegar a una de nuestras provincias, debido a las ineficiencias y el estancamiento burocrático de los departamentos de transporte y logística. Está muy claro que los habitantes locales esperan que el gobierno central haga algo al respecto.;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC4420;I feel strongly that we have lost what I like to think of as our place in the sun. $COUNTRY$ used to be a respected force in the international community, but these days it is as if our voice was consequently, and by design, ignored. I feel that, in order to regain that which was lost, we must again assert ourselves on the international scene. Some might accuse me of adventurism, but, by Jingo, this country was built by adventurers.'\n\nThe politburo has held a meeting to discuss our international situation, and the mood around the table has been grim. Some of the more hawkish members of the buro are discussing a foreign campaign, to assert our international position, and to divert attention from internal dissent within the regime.;Je crois fermement que nous avons perdu ce que j'aime à penser être notre place au soleil. $COUNTRY$ a l'habitude d'être une force respectée par la communauté internationale, mais ces jours-ci, c'est comme si notre voix été affaiblie, et par conséquence, ignorée. Je pense que, pour retrouver ce qui a été perdu, nous devons à nouveau nous affirmer sur la scène internationale. Certains pourraient me taxer d'aventurisme, mais, par Jingo, ce pays a été construit par des aventuriers. \n\nLe Politburo a tenu une réunion pour discuter de notre situation internationale, et l'ambiance autour de la table a été terne. Certains des membres les plus belliqueux du buro discutent d'une campagne étrangère, pour faire valoir notre position internationale, et détourner l'attention de la dissidence interne au régime. ;Ich habe das starke Gefühl, dass wir das verloren haben, was ich als unseren Platz an der Sonne ansehe. $COUNTRY$ war einst eine respektable Kraft in der internationalen Gemeinschaft, aber heutzutage scheint es, als werde unsere Stimme konsequent und absichtlich ignoriert. Ich bin der Ansicht, dass wir, um das wieder zu erlangen, was uns verloren ging, uns auf der internationalen Szene erneut durchsetzen müssen. Manche mögen mich als Abenteurer ansehen, aber dieses Land wurde von Abenteurern erbaut.'\n\nDas Politbüro hat eine Versammlung abgehalten, um unsere internationale Situation zu diskutieren, und die Stimmung um den Konferenztisch ist gedämpft. Einige der kriegstreiberischeren Mitglieder des Büros diskutieren einen Feldzug, um unsere internationale Position zu stärken, und um die Aufmerksamkeit des Volkes vom Unmut gegen das Regime abzulenken.;;Estoy firmemente convencido de que hemos perdido lo que suelo denominar, nuestro lugar en el sol. $COUNTRY$ solía ser una fuerza respetada en la comunidad internacional pero, estos días, es como si nuestra voz se hubiese ignorado por sistema. Siento que, para volver a ganar lo que se ha perdido, hemos de intervenir en la escena internacional otra vez. Puede que algunos me acusen de ser un aventurero pero, ¡qué diablos! Este país fue construido por aventureros.\n\nEl Politburó ha sostenido una reunión para discutir nuestra situación internacional. El humor alrededor de la mesa era sombrío. Algunos de los miembros más audaces están discutiendo la posibilidad de una campaña extranjera para afirmar nuestra posición internacional y para desviar la atención de la disensión interna en nuestro régimen.;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC44200;In the Torrijos-Carter Treaties signed in 1977, we compromised to give the Panama canal back to Panama, at the begining of year 2000.\nShall we keep our word, and lose the important state, or not do so and lose prestige in the eyes of the world?;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
EVTDESC4421;With our campaign-workers harassed, our party headquarters closed and our officials disturbed in their work at every turn of the road, it comes as surprise to me that we still garner any votes at all! These policies of open political harassment are a shame. A blot of shame on our national conscience, a disgrace to our nation and an insult to what I, had it been that democratic elections were actually being held in $COUNTRY$, would refer to as our electorate.'\n\nLeading liberal politicians in one of our states have protested in fierce language against the harassment policies of our election system. The politicians are up in ire about this, and call upon the national government to react.;Avec la campagne les travailleurs sont harassés, notre quartier général du parti a fermé et nos responsables sont perturbés dans leur travail à chaque tournant de la route, c'est une surprise pour moi que nous avons encore pu recueillir les votes de tous ! Ces politiques de harcèlement ouvert sont une honte. Une tache de honte sur notre conscience nationale, une honte pour notre pays et une insulte aux élections démocratiques qui ont eu lieu en $COUNTRY$. \n\nLes politiciens libéraux dans l'un de nos Etats ont protesté avec une langue acerbée contre le harcèlement politique de notre système électoral. Les politiciens en général sont en colère à ce sujet, et demandent au gouvernement national de réagir. ;Unsere Kampagnenmitarbeiter werden belästigt, unser Parteihauptquartier wurde geschlossen, und unsere Funktionäre werden auf Schritt und Tritt bei ihrer Arbeit gestört. Es nimmt wahrlich Wunder, dass wir überhaupt noch Stimmen bekommen! Diese Politik der öffentlichen politischen Belästigung ist eine Schande. Ein wahrer Schmutzfleck auf unserem nationalen Gewissen, eine Blamage für unsere Nation, und eine Beleidigung der Menschen, die ich unser Wahlvolk nennen würde, wenn in $COUNTRY$ tatsächlich demokratische Wahlen abgehalten würden.'\n\nFührende liberale Politiker in einem unserer Staaten haben in den schärfsten Tönen gegen die Belästigungspolitik unseres Wahlsystems protestiert. Die Politiker sind wütend darüber und rufen die Landesregierung auf, zu handeln.;;Los miembros de nuestra campaña son acosados, el cuartel general del partido ha sido cerrado y molestan a nuestros oficiales en sus trabajos con cualquier pretexto. ¡Me sorprende que aún logremos reunir algún voto! Estas políticas de descarado acoso político son una vergüenza. Una mancha en la conciencia nacional, una desgracia para nuestro país y un insulto a, ya que se celebran elecciones abiertas en $COUNTRY$, yo denominaría nuestro electorado.\n\nLos líderes políticos liberales en uno de nuestros estados han protestado ferozmente contra las políticas de acoso de nuestro sistema de elecciones. Los políticos están enfurecidos por ello y solicitan al gobierno nacional una reacción.;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC4422;And we will not accept the agitations of the capitalists and the war-profiteers, trying, with their vicious imperialist propaganda, to pit the workers of one country against the workers of another! The workers of the world are all brothers, and we all speak the same language. The sweat on a brother's brow is the sweat on ours, and the blood from a brother's heart, pumps through our veins! Capitalists, comrades, make the money, and we, comrades, spill the blood.'\n\nA strike has broken out in one of our provinces, organized by subversive elements within the trade-union movement. While the strike is officially organized under the parole of peace and solidarity, some in our cabinet suspect that the demonstration is a crypto-socialist manifestation of power.;Et nous n'accepterons pas les agitations des capitalistes et des profiteurs de guerre, qui essayent, avec leur propagande impérialiste vicieuse, de dresser les travailleurs d'un pays contre les ouvriers d'un autre ! Les travailleurs du monde sont tous frères, et nous parlons tous la même langue. La sueur sur le front d'un frère est la sueur sur le nôtre, et le sang du cœur d'un frère, coule dans nos veines ! Les capitalistes, camarades, font de l'argent, et nous, camarades, versons le sang. \n\nUne grève a éclaté dans l'une de nos provinces, organisée par des éléments subversifs au sein du mouvement syndical. Alors que la grève est officiellement organisée sur le thème de la paix et de la solidarité, certains dans notre cabinet soupçonnent la manifestation d'être une manifestation crypto-socialiste de pouvoir.;Und wir werden die Agitationen der Kapitalisten und Kriegsprofitler nicht akzeptieren, die mit ihrer üblen imperialistischen Propaganda die Arbeiter eines Landes gegen die Arbeiter eines anderen Landes aufhetzen! Die Arbeiter der Welt sind alle Brüder, und wir sprechen dieselbe Sprache. Der Schweiß auf unseres Bruders Stirn ist auch unser Schweiß, und das Blut in den Adern unserer Brüder fließt auch durch unsere Adern! Kapitalisten, Genossen, scheffeln das Geld, und wir, Genossen, vergießen das Blut.'\n\nEin Streik ist in einer unserer Provinzen ausgebrochen, organisiert von subversiven Elementen aus der Handelsgewerkschaftsbewegung. Während der Streik offiziell unter der Parole von Frieden und Solidarität organisiert ist, vermuten einige unserer Kabinettsmitglieder, dass die Demonstration eine kryptosozialistische Machtmanifestation ist.;;¡Y no aceptaremos la agitación de los capitalistas y aquellos que se benefician de la guerra en un intento, con su feroz propaganda imperialista, de azuzar a los trabajadores de un país contra los de otro! Los trabajadores del mundo son todos hermanos. Todos hablamos el mismo lenguaje. ¡El sudor en la frente de un hermano es como el nuestro y la sangre de su corazón es la misma que corre por nuestras venas! Los capitalistas, camaradas, ganan el dinero, y nosotros, camaradas, derramamos la sangre.\n\nHa estallado una huelga en una de nuestras provincias, organizada por elementos subversivos en el seno del movimiento sindicalista. Aunque esta huelga se ha organizado oficialmente bajo el amparo de la paz y la solidaridad, algunos en nuestro Gabinete sospechan que se trata de una demostración pseudosocialista de poder.;;;;;;;;;x;;;;;;;;;;;;;;;;
